id,order_id,product_id,quantity,unit_price,discount_pct,line_total
69570,32963,204,1,2.7,10,2.43
69571,32963,190,1,3.6,0,3.6
69572,32964,139,1,14.35,0,14.35
69573,32964,260,1,10.75,0,10.75
69574,32964,277,1,4.1,0,4.1
69575,32964,214,1,10.45,0,10.45
69576,32964,5,2,9.55,15,16.23
69577,32965,168,1,12.4,5,11.78
69578,32965,204,2,2.7,0,5.4
69579,32966,272,3,10.35,0,31.05
69580,32967,251,1,5.85,0,5.85
69581,32968,18,1,8.7,10,7.83
69582,32968,216,1,13.0,0,13.0
69583,32968,180,4,7.45,10,26.82
69584,32969,47,1,8.1,0,8.1
69585,32970,236,1,3.05,0,3.05
69586,32971,173,1,5.8,0,5.8
69587,32972,68,2,3.1,0,6.2
69588,32972,290,4,13.5,0,54.0
69589,32972,32,4,12.05,0,48.2
69590,32972,269,2,6.2,0,12.4
69591,32972,36,2,11.0,0,22.0
69592,32973,288,2,12.95,0,25.9
69593,32973,161,1,3.35,0,3.35
69594,32974,139,1,14.35,0,14.35
69595,32974,273,1,7.35,0,7.35
69596,32974,26,2,3.25,0,6.5
69597,32975,53,1,6.15,5,5.84
69598,32975,18,4,8.7,0,34.8
69599,32975,81,1,9.35,0,9.35
69600,32976,264,1,6.4,5,6.08
69601,32976,158,1,6.25,0,6.25
69602,32977,200,1,11.9,0,11.9
69603,32978,86,3,3.1,0,9.3
69604,32978,129,1,5.4,0,5.4
69605,32979,260,1,10.75,0,10.75
69606,32979,69,2,2.8,0,5.6
69607,32980,67,3,6.95,0,20.85
69608,32981,121,2,8.85,0,17.7
69609,32981,20,1,14.9,0,14.9
69610,32981,113,1,5.8,0,5.8
69611,32981,235,1,3.3,5,3.13
69612,32982,145,4,5.8,10,20.88
69613,32982,280,1,5.45,0,5.45
69614,32983,1,1,12.35,0,12.35
69615,32984,158,1,6.25,0,6.25
69616,32984,199,3,13.75,10,37.12
69617,32984,66,1,9.65,0,9.65
69618,32985,37,1,3.85,0,3.85
69619,32986,101,3,5.15,0,15.45
69620,32986,222,1,5.05,5,4.79
69621,32987,296,2,4.3,0,8.6
69622,32987,99,1,4.7,0,4.7
69623,32988,106,1,10.5,0,10.5
69624,32988,49,1,13.45,0,13.45
69625,32989,254,1,4.05,0,4.05
69626,32989,234,4,6.0,10,21.6
69627,32990,169,1,14.6,0,14.6
69628,32990,188,3,5.3,0,15.9
69629,32990,84,1,6.9,5,6.55
69630,32991,43,3,4.9,0,14.7
69631,32991,176,2,5.55,10,9.99
69632,32992,195,1,6.3,20,5.04
69633,32992,135,1,5.45,0,5.45
69634,32993,71,1,5.25,0,5.25
69635,32994,23,1,5.45,0,5.45
69636,32994,64,1,15.1,0,15.1
69637,32994,190,2,3.6,0,7.2
69638,32994,149,1,7.6,0,7.6
69639,32995,92,1,13.25,0,13.25
69640,32995,273,5,7.35,0,36.75
69641,32995,22,4,3.65,0,14.6
69642,32996,119,1,4.4,20,3.52
69643,32996,132,1,4.3,0,4.3
69644,32997,294,1,4.6,0,4.6
69645,32998,140,1,10.4,0,10.4
69646,32999,12,3,4.25,0,12.75
69647,32999,94,1,13.5,0,13.5
69648,33000,281,3,3.2,0,9.6
69649,33000,132,4,4.3,5,16.34
69650,33000,114,1,6.9,0,6.9
69651,33001,140,1,10.4,0,10.4
69652,33001,22,3,3.65,10,9.85
69653,33001,111,1,14.7,0,14.7
69654,33002,140,2,10.4,0,20.8
69655,33002,22,2,3.65,0,7.3
69656,33002,161,1,3.35,0,3.35
69657,33002,234,1,6.0,0,6.0
69658,33002,102,1,3.4,0,3.4
69659,33003,232,4,5.0,0,20.0
69660,33004,11,2,3.25,0,6.5
69661,33005,189,3,6.65,0,19.95
69662,33006,289,1,11.75,0,11.75
69663,33007,2,4,11.0,0,44.0
69664,33007,134,1,5.0,0,5.0
69665,33007,162,1,3.05,0,3.05
69666,33008,276,1,14.65,0,14.65
69667,33008,7,3,4.55,0,13.65
69668,33008,161,1,3.35,10,3.01
69669,33008,210,1,4.7,0,4.7
69670,33008,87,2,5.05,0,10.1
69671,33009,129,1,5.4,0,5.4
69672,33010,233,2,6.5,5,12.35
69673,33010,122,1,8.25,0,8.25
69674,33010,230,4,11.65,0,46.6
69675,33010,166,1,10.25,0,10.25
69676,33010,143,3,2.6,0,7.8
69677,33011,242,1,12.35,0,12.35
69678,33012,234,1,6.0,5,5.7
69679,33012,240,5,5.6,0,28.0
69680,33013,22,1,3.65,0,3.65
69681,33014,171,1,11.9,5,11.3
69682,33014,90,2,4.05,5,7.69
69683,33014,20,2,14.9,0,29.8
69684,33015,68,1,3.1,0,3.1
69685,33015,97,3,3.8,0,11.4
69686,33016,285,2,7.9,0,15.8
69687,33016,50,1,10.05,0,10.05
69688,33016,195,1,6.3,0,6.3
69689,33016,195,1,6.3,0,6.3
69690,33016,57,2,5.45,0,10.9
69691,33017,137,1,11.4,0,11.4
69692,33017,226,4,8.65,0,34.6
69693,33018,107,3,13.4,0,40.2
69694,33019,209,1,6.4,0,6.4
69695,33019,293,1,6.15,10,5.53
69696,33019,73,1,6.7,0,6.7
69697,33019,249,4,5.95,0,23.8
69698,33019,148,2,6.1,0,12.2
69699,33020,233,5,6.5,0,32.5
69700,33020,202,3,3.65,0,10.95
69701,33020,230,1,11.65,0,11.65
69702,33021,153,1,13.4,15,11.39
69703,33021,144,2,4.75,0,9.5
69704,33022,79,4,13.0,0,52.0
69705,33022,17,1,10.7,0,10.7
69706,33023,247,1,4.65,0,4.65
69707,33023,298,1,7.95,0,7.95
69708,33024,3,3,7.8,0,23.4
69709,33024,262,2,5.2,0,10.4
69710,33025,20,1,14.9,0,14.9
69711,33025,226,2,8.65,0,17.3
69712,33026,70,2,5.35,0,10.7
69713,33026,123,1,9.85,0,9.85
69714,33027,214,2,10.45,0,20.9
69715,33028,12,2,4.25,0,8.5
69716,33028,79,1,13.0,0,13.0
69717,33028,43,3,4.9,0,14.7
69718,33029,279,3,4.45,0,13.35
69719,33029,267,1,4.0,0,4.0
69720,33030,79,2,13.0,20,20.8
69721,33031,67,1,6.95,0,6.95
69722,33031,71,2,5.25,0,10.5
69723,33031,233,1,6.5,0,6.5
69724,33032,207,3,5.0,0,15.0
69725,33032,149,2,7.6,0,15.2
69726,33032,236,3,3.05,0,9.15
69727,33033,46,2,10.4,20,16.64
69728,33033,115,2,5.95,10,10.71
69729,33034,233,1,6.5,0,6.5
69730,33035,138,1,12.2,0,12.2
69731,33035,11,1,3.25,0,3.25
69732,33035,5,3,9.55,0,28.65
69733,33035,229,1,15.55,0,15.55
69734,33036,24,4,5.8,0,23.2
69735,33036,162,2,3.05,0,6.1
69736,33036,205,1,5.5,0,5.5
69737,33037,138,1,12.2,0,12.2
69738,33038,124,1,15.35,0,15.35
69739,33038,289,1,11.75,0,11.75
69740,33038,133,1,6.15,0,6.15
69741,33039,99,2,4.7,0,9.4
69742,33039,178,2,7.6,0,15.2
69743,33039,111,4,14.7,0,58.8
69744,33040,162,1,3.05,0,3.05
69745,33040,110,3,14.3,0,42.9
69746,33040,10,1,3.8,0,3.8
69747,33041,207,1,5.0,5,4.75
69748,33042,33,1,12.7,0,12.7
69749,33042,270,1,5.95,0,5.95
69750,33042,69,2,2.8,0,5.6
69751,33042,198,1,13.3,0,13.3
69752,33043,6,3,15.35,0,46.05
69753,33044,17,1,10.7,0,10.7
69754,33045,241,3,12.35,0,37.05
69755,33046,202,2,3.65,0,7.3
69756,33047,157,2,2.8,0,5.6
69757,33047,210,1,4.7,0,4.7
69758,33047,60,3,7.5,0,22.5
69759,33047,260,4,10.75,0,43.0
69760,33048,35,2,13.05,0,26.1
69761,33049,11,1,3.25,0,3.25
69762,33050,211,2,12.3,0,24.6
69763,33050,112,1,4.1,0,4.1
69764,33050,143,1,2.6,10,2.34
69765,33051,160,1,5.7,0,5.7
69766,33051,283,3,7.6,0,22.8
69767,33052,77,1,12.75,0,12.75
69768,33052,93,1,9.45,0,9.45
69769,33052,258,1,7.8,0,7.8
69770,33053,51,1,9.8,10,8.82
69771,33053,265,3,3.6,0,10.8
69772,33054,285,3,7.9,0,23.7
69773,33054,89,4,4.9,0,19.6
69774,33054,132,1,4.3,0,4.3
69775,33055,218,1,5.95,0,5.95
69776,33056,239,2,7.65,5,14.53
69777,33056,176,5,5.55,0,27.75
69778,33057,23,2,5.45,0,10.9
69779,33058,42,2,10.0,5,19.0
69780,33059,161,2,3.35,0,6.7
69781,33060,31,3,8.95,0,26.85
69782,33061,266,3,4.8,0,14.4
69783,33062,127,1,3.25,0,3.25
69784,33062,42,1,10.0,0,10.0
69785,33062,253,3,7.6,5,21.66
69786,33063,53,3,6.15,0,18.45
69787,33063,260,2,10.75,0,21.5
69788,33063,220,1,3.1,0,3.1
69789,33063,269,1,6.2,0,6.2
69790,33064,194,1,4.65,10,4.18
69791,33064,272,1,10.35,0,10.35
69792,33064,43,2,4.9,0,9.8
69793,33065,193,2,6.6,5,12.54
69794,33066,230,1,11.65,0,11.65
69795,33067,54,2,3.45,5,6.55
69796,33067,199,1,13.75,15,11.68
69797,33068,272,1,10.35,0,10.35
69798,33068,286,3,10.95,15,27.92
69799,33068,16,1,13.95,0,13.95
69800,33069,51,3,9.8,10,26.46
69801,33069,78,1,9.2,0,9.2
69802,33069,253,5,7.6,0,38.0
69803,33069,229,4,15.55,0,62.2
69804,33070,28,5,6.4,5,30.4
69805,33071,87,1,5.05,0,5.05
69806,33072,13,1,5.2,5,4.94
69807,33072,241,3,12.35,0,37.05
69808,33073,231,2,11.3,0,22.6
69809,33073,245,2,10.75,0,21.5
69810,33074,269,1,6.2,10,5.58
69811,33074,102,2,3.4,0,6.8
69812,33075,261,1,12.5,0,12.5
69813,33075,125,1,11.1,0,11.1
69814,33076,123,1,9.85,0,9.85
69815,33076,258,4,7.8,5,29.64
69816,33076,163,1,7.1,0,7.1
69817,33077,291,1,14.45,0,14.45
69818,33078,180,2,7.45,0,14.9
69819,33078,288,2,12.95,0,25.9
69820,33078,246,3,15.75,0,47.25
69821,33078,34,3,14.1,0,42.3
69822,33079,39,1,3.5,0,3.5
69823,33079,229,2,15.55,0,31.1
69824,33080,9,1,7.0,0,7.0
69825,33081,246,5,15.75,0,78.75
69826,33082,54,1,3.45,0,3.45
69827,33083,293,1,6.15,0,6.15
69828,33084,157,5,2.8,5,13.3
69829,33085,289,1,11.75,0,11.75
69830,33086,299,5,7.5,0,37.5
69831,33086,11,1,3.25,0,3.25
69832,33087,129,2,5.4,0,10.8
69833,33088,224,1,4.3,0,4.3
69834,33088,112,1,4.1,0,4.1
69835,33089,191,1,3.45,5,3.27
69836,33090,125,1,11.1,0,11.1
69837,33091,117,1,5.5,0,5.5
69838,33092,275,1,11.55,0,11.55
69839,33092,190,1,3.6,15,3.06
69840,33092,196,1,7.3,10,6.57
69841,33093,28,1,6.4,5,6.08
69842,33094,101,2,5.15,0,10.3
69843,33095,16,2,13.95,0,27.9
69844,33095,89,3,4.9,0,14.7
69845,33095,166,1,10.25,0,10.25
69846,33095,89,2,4.9,0,9.8
69847,33096,74,2,6.65,0,13.3
69848,33097,112,1,4.1,0,4.1
69849,33097,257,4,12.7,0,50.8
69850,33097,80,1,14.15,0,14.15
69851,33097,36,1,11.0,0,11.0
69852,33098,234,1,6.0,0,6.0
69853,33099,132,1,4.3,0,4.3
69854,33099,237,2,3.1,0,6.2
69855,33099,68,1,3.1,0,3.1
69856,33099,196,1,7.3,0,7.3
69857,33099,86,1,3.1,0,3.1
69858,33100,28,2,6.4,0,12.8
69859,33101,35,2,13.05,0,26.1
69860,33102,260,3,10.75,0,32.25
69861,33103,80,1,14.15,5,13.44
69862,33103,153,2,13.4,0,26.8
69863,33103,247,3,4.65,0,13.95
69864,33103,296,2,4.3,0,8.6
69865,33103,109,5,11.35,0,56.75
69866,33104,79,1,13.0,0,13.0
69867,33104,258,1,7.8,0,7.8
69868,33105,21,2,14.05,10,25.29
69869,33106,118,2,6.45,0,12.9
69870,33106,201,1,9.05,0,9.05
69871,33107,18,3,8.7,0,26.1
69872,33107,3,2,7.8,0,15.6
69873,33107,276,1,14.65,0,14.65
69874,33107,46,4,10.4,0,41.6
69875,33107,119,2,4.4,0,8.8
69876,33108,186,3,13.6,5,38.76
69877,33109,215,2,12.15,0,24.3
69878,33110,90,3,4.05,0,12.15
69879,33111,187,1,3.75,0,3.75
69880,33111,77,1,12.75,0,12.75
69881,33112,50,1,10.05,0,10.05
69882,33113,96,3,14.6,0,43.8
69883,33113,239,1,7.65,10,6.88
69884,33114,265,1,3.6,0,3.6
69885,33114,267,1,4.0,5,3.8
69886,33114,82,2,5.0,0,10.0
69887,33114,181,1,12.7,0,12.7
69888,33115,36,1,11.0,0,11.0
69889,33115,134,3,5.0,10,13.5
69890,33116,139,1,14.35,0,14.35
69891,33117,96,1,14.6,0,14.6
69892,33117,146,2,5.5,0,11.0
69893,33118,271,3,7.65,0,22.95
69894,33119,153,1,13.4,0,13.4
69895,33119,163,1,7.1,0,7.1
69896,33120,100,1,5.55,0,5.55
69897,33120,94,3,13.5,0,40.5
69898,33120,32,1,12.05,0,12.05
69899,33120,81,2,9.35,0,18.7
69900,33120,40,1,4.35,20,3.48
69901,33121,31,1,8.95,0,8.95
69902,33122,143,1,2.6,0,2.6
69903,33122,6,1,15.35,0,15.35
69904,33123,250,1,3.2,0,3.2
69905,33123,19,3,10.05,0,30.15
69906,33124,150,1,7.95,0,7.95
69907,33125,207,5,5.0,5,23.75
69908,33125,33,2,12.7,0,25.4
69909,33125,49,2,13.45,0,26.9
69910,33126,10,1,3.8,10,3.42
69911,33126,203,1,4.55,0,4.55
69912,33126,47,1,8.1,0,8.1
69913,33127,3,3,7.8,0,23.4
69914,33127,179,1,3.75,0,3.75
69915,33127,98,3,6.95,0,20.85
69916,33127,258,2,7.8,0,15.6
69917,33127,219,1,5.8,10,5.22
69918,33128,233,1,6.5,0,6.5
69919,33128,208,2,3.5,10,6.3
69920,33128,20,2,14.9,0,29.8
69921,33128,268,2,7.25,10,13.05
69922,33129,296,2,4.3,0,8.6
69923,33129,296,1,4.3,0,4.3
69924,33130,30,3,4.65,0,13.95
69925,33131,175,2,3.55,0,7.1
69926,33132,255,1,4.9,10,4.41
69927,33133,163,2,7.1,5,13.49
69928,33133,212,3,9.25,0,27.75
69929,33134,121,2,8.85,5,16.81
69930,33135,4,1,14.15,5,13.44
69931,33135,115,1,5.95,0,5.95
69932,33135,26,2,3.25,0,6.5
69933,33135,212,2,9.25,0,18.5
69934,33135,22,4,3.65,0,14.6
69935,33136,11,5,3.25,0,16.25
69936,33137,188,2,5.3,15,9.01
69937,33137,282,1,3.2,0,3.2
69938,33137,56,1,5.35,10,4.81
69939,33138,212,3,9.25,0,27.75
69940,33138,134,1,5.0,0,5.0
69941,33139,100,3,5.55,0,16.65
69942,33139,69,2,2.8,0,5.6
69943,33140,25,2,5.15,0,10.3
69944,33140,127,3,3.25,0,9.75
69945,33140,152,1,11.0,0,11.0
69946,33141,107,1,13.4,0,13.4
69947,33142,66,1,9.65,0,9.65
69948,33143,266,3,4.8,0,14.4
69949,33144,47,1,8.1,0,8.1
69950,33144,137,1,11.4,0,11.4
69951,33144,193,1,6.6,5,6.27
69952,33145,198,5,13.3,0,66.5
69953,33145,190,5,3.6,0,18.0
69954,33146,132,3,4.3,0,12.9
69955,33147,35,2,13.05,0,26.1
69956,33147,69,1,2.8,0,2.8
69957,33148,74,1,6.65,0,6.65
69958,33149,269,1,6.2,0,6.2
69959,33149,232,2,5.0,0,10.0
69960,33149,180,1,7.45,0,7.45
69961,33150,76,1,12.0,0,12.0
69962,33151,33,1,12.7,0,12.7
69963,33152,119,4,4.4,0,17.6
69964,33153,281,2,3.2,0,6.4
69965,33153,41,1,5.9,0,5.9
69966,33153,3,4,7.8,0,31.2
69967,33154,199,3,13.75,15,35.06
69968,33154,266,1,4.8,0,4.8
69969,33154,270,3,5.95,0,17.85
69970,33154,22,1,3.65,0,3.65
69971,33155,2,4,11.0,0,44.0
69972,33156,156,1,14.8,0,14.8
69973,33156,51,1,9.8,0,9.8
69974,33157,182,2,11.85,0,23.7
69975,33157,18,1,8.7,0,8.7
69976,33158,54,1,3.45,10,3.1
69977,33159,180,1,7.45,5,7.07
69978,33159,30,1,4.65,0,4.65
69979,33160,3,3,7.8,0,23.4
69980,33160,25,1,5.15,0,5.15
69981,33160,140,1,10.4,10,9.36
69982,33161,229,2,15.55,0,31.1
69983,33161,69,1,2.8,15,2.38
69984,33161,273,2,7.35,0,14.7
69985,33161,106,2,10.5,0,21.0
69986,33162,181,4,12.7,0,50.8
69987,33162,273,2,7.35,0,14.7
69988,33163,264,1,6.4,0,6.4
69989,33163,165,2,6.55,5,12.44
69990,33164,245,2,10.75,0,21.5
69991,33164,201,1,9.05,0,9.05
69992,33164,44,1,6.0,0,6.0
69993,33165,76,1,12.0,0,12.0
69994,33166,29,1,7.45,0,7.45
69995,33167,173,1,5.8,0,5.8
69996,33167,209,1,6.4,0,6.4
69997,33168,79,1,13.0,0,13.0
69998,33168,48,1,8.2,0,8.2
69999,33169,100,1,5.55,0,5.55
70000,33169,290,2,13.5,0,27.0
70001,33170,7,1,4.55,0,4.55
70002,33170,84,1,6.9,5,6.55
70003,33170,167,2,10.05,10,18.09
70004,33170,233,2,6.5,0,13.0
70005,33171,264,2,6.4,0,12.8
70006,33172,262,2,5.2,0,10.4
70007,33173,244,1,12.0,0,12.0
70008,33173,283,1,7.6,0,7.6
70009,33173,229,1,15.55,0,15.55
70010,33173,241,2,12.35,0,24.7
70011,33174,27,1,5.55,5,5.27
70012,33174,90,3,4.05,0,12.15
70013,33175,279,1,4.45,0,4.45
70014,33175,229,1,15.55,5,14.77
70015,33176,55,1,4.55,0,4.55
70016,33176,179,1,3.75,0,3.75
70017,33177,3,1,7.8,0,7.8
70018,33177,36,2,11.0,0,22.0
70019,33178,257,1,12.7,0,12.7
70020,33178,237,3,3.1,15,7.9
70021,33179,149,1,7.6,15,6.46
70022,33180,101,3,5.15,0,15.45
70023,33181,17,4,10.7,10,38.52
70024,33181,272,1,10.35,0,10.35
70025,33182,232,5,5.0,0,25.0
70026,33182,172,2,2.65,0,5.3
70027,33183,39,3,3.5,5,9.97
70028,33184,63,2,7.1,0,14.2
70029,33184,115,1,5.95,0,5.95
70030,33184,271,3,7.65,0,22.95
70031,33185,251,1,5.85,10,5.26
70032,33186,243,2,11.5,0,23.0
70033,33187,166,2,10.25,0,20.5
70034,33187,236,3,3.05,0,9.15
70035,33188,197,1,13.1,0,13.1
70036,33189,116,2,4.1,0,8.2
70037,33189,296,1,4.3,0,4.3
70038,33189,54,1,3.45,0,3.45
70039,33190,258,1,7.8,0,7.8
70040,33190,23,2,5.45,0,10.9
70041,33190,275,2,11.55,0,23.1
70042,33191,161,1,3.35,0,3.35
70043,33191,139,3,14.35,0,43.05
70044,33192,7,1,4.55,0,4.55
70045,33193,262,2,5.2,0,10.4
70046,33194,198,3,13.3,0,39.9
70047,33195,225,1,7.6,0,7.6
70048,33195,154,3,9.1,0,27.3
70049,33195,187,5,3.75,0,18.75
70050,33196,75,2,7.9,0,15.8
70051,33197,210,1,4.7,0,4.7
70052,33197,163,1,7.1,0,7.1
70053,33197,169,1,14.6,0,14.6
70054,33198,33,1,12.7,0,12.7
70055,33198,261,2,12.5,0,25.0
70056,33198,158,2,6.25,0,12.5
70057,33199,232,1,5.0,10,4.5
70058,33199,237,2,3.1,10,5.58
70059,33200,34,3,14.1,0,42.3
70060,33200,276,1,14.65,0,14.65
70061,33201,238,4,5.9,0,23.6
70062,33201,115,2,5.95,0,11.9
70063,33201,5,4,9.55,20,30.56
70064,33201,291,3,14.45,0,43.35
70065,33202,249,3,5.95,0,17.85
70066,33202,127,2,3.25,0,6.5
70067,33202,193,1,6.6,0,6.6
70068,33203,297,2,4.75,0,9.5
70069,33204,40,1,4.35,10,3.91
70070,33204,74,1,6.65,0,6.65
70071,33204,152,4,11.0,5,41.8
70072,33205,21,3,14.05,0,42.15
70073,33205,157,1,2.8,0,2.8
70074,33205,117,1,5.5,0,5.5
70075,33206,6,2,15.35,0,30.7
70076,33206,270,1,5.95,0,5.95
70077,33207,191,1,3.45,0,3.45
70078,33207,209,3,6.4,0,19.2
70079,33208,192,1,4.75,0,4.75
70080,33209,45,1,7.85,0,7.85
70081,33209,98,1,6.95,5,6.6
70082,33209,68,1,3.1,0,3.1
70083,33210,8,1,4.75,0,4.75
70084,33211,228,1,10.55,0,10.55
70085,33212,291,2,14.45,0,28.9
70086,33213,244,1,12.0,0,12.0
70087,33214,73,1,6.7,0,6.7
70088,33214,293,1,6.15,0,6.15
70089,33214,19,1,10.05,15,8.54
70090,33215,7,1,4.55,0,4.55
70091,33216,286,3,10.95,0,32.85
70092,33216,2,2,11.0,0,22.0
70093,33217,247,5,4.65,0,23.25
70094,33218,65,3,15.5,15,39.52
70095,33218,22,1,3.65,0,3.65
70096,33218,250,1,3.2,0,3.2
70097,33218,40,3,4.35,0,13.05
70098,33219,277,1,4.1,0,4.1
70099,33220,82,1,5.0,5,4.75
70100,33220,89,2,4.9,0,9.8
70101,33221,16,4,13.95,0,55.8
70102,33222,139,1,14.35,0,14.35
70103,33222,253,2,7.6,0,15.2
70104,33222,45,1,7.85,0,7.85
70105,33222,192,1,4.75,0,4.75
70106,33223,42,4,10.0,0,40.0
70107,33224,198,1,13.3,0,13.3
70108,33224,171,3,11.9,0,35.7
70109,33225,267,1,4.0,0,4.0
70110,33225,8,1,4.75,15,4.03
70111,33225,268,4,7.25,0,29.0
70112,33226,197,2,13.1,0,26.2
70113,33227,257,5,12.7,0,63.5
70114,33228,57,1,5.45,0,5.45
70115,33229,49,1,13.45,0,13.45
70116,33229,283,3,7.6,0,22.8
70117,33229,135,3,5.45,10,14.71
70118,33229,135,2,5.45,0,10.9
70119,33230,156,2,14.8,0,29.6
70120,33230,55,2,4.55,0,9.1
70121,33231,174,2,3.85,0,7.7
70122,33232,26,3,3.25,0,9.75
70123,33233,52,1,4.4,5,4.18
70124,33234,100,4,5.55,0,22.2
70125,33235,165,1,6.55,0,6.55
70126,33235,193,1,6.6,0,6.6
70127,33236,269,1,6.2,5,5.89
70128,33236,200,1,11.9,0,11.9
70129,33236,131,2,4.0,10,7.2
70130,33236,227,1,9.9,0,9.9
70131,33237,216,3,13.0,0,39.0
70132,33237,174,1,3.85,0,3.85
70133,33238,246,3,15.75,0,47.25
70134,33239,149,1,7.6,0,7.6
70135,33239,295,1,4.95,15,4.2
70136,33239,108,1,10.3,10,9.27
70137,33240,224,1,4.3,15,3.65
70138,33240,58,1,3.5,0,3.5
70139,33241,128,2,3.7,0,7.4
70140,33241,17,1,10.7,0,10.7
70141,33242,284,5,5.05,0,25.25
70142,33242,253,2,7.6,5,14.44
70143,33242,3,2,7.8,10,14.04
70144,33242,282,2,3.2,0,6.4
70145,33242,131,2,4.0,5,7.6
70146,33243,60,3,7.5,0,22.5
70147,33244,48,1,8.2,0,8.2
70148,33244,197,4,13.1,0,52.4
70149,33244,1,2,12.35,5,23.46
70150,33245,69,3,2.8,0,8.4
70151,33245,238,1,5.9,0,5.9
70152,33246,250,1,3.2,0,3.2
70153,33246,9,4,7.0,0,28.0
70154,33247,93,5,9.45,0,47.25
70155,33247,32,3,12.05,0,36.15
70156,33247,227,3,9.9,0,29.7
70157,33248,285,1,7.9,0,7.9
70158,33249,137,2,11.4,10,20.52
70159,33249,246,2,15.75,10,28.35
70160,33250,9,1,7.0,0,7.0
70161,33250,69,1,2.8,0,2.8
70162,33251,116,2,4.1,5,7.79
70163,33252,4,2,14.15,10,25.47
70164,33253,120,1,5.4,5,5.13
70165,33254,82,1,5.0,0,5.0
70166,33254,269,1,6.2,0,6.2
70167,33254,73,1,6.7,5,6.36
70168,33255,300,1,5.55,0,5.55
70169,33255,157,3,2.8,0,8.4
70170,33256,17,5,10.7,0,53.5
70171,33257,281,4,3.2,0,12.8
70172,33257,280,1,5.45,5,5.17
70173,33258,173,2,5.8,0,11.6
70174,33258,94,1,13.5,0,13.5
70175,33259,203,1,4.55,15,3.86
70176,33260,91,2,11.8,5,22.42
70177,33261,15,1,7.65,0,7.65
70178,33262,267,1,4.0,0,4.0
70179,33262,139,1,14.35,0,14.35
70180,33263,205,1,5.5,0,5.5
70181,33263,77,1,12.75,20,10.2
70182,33263,107,2,13.4,0,26.8
70183,33263,271,2,7.65,0,15.3
70184,33264,94,3,13.5,0,40.5
70185,33264,113,1,5.8,5,5.51
70186,33264,74,2,6.65,0,13.3
70187,33265,73,1,6.7,0,6.7
70188,33265,281,1,3.2,0,3.2
70189,33265,60,1,7.5,5,7.12
70190,33265,289,1,11.75,0,11.75
70191,33266,172,3,2.65,0,7.95
70192,33266,96,1,14.6,15,12.41
70193,33267,250,3,3.2,0,9.6
70194,33268,97,1,3.8,0,3.8
70195,33268,86,3,3.1,0,9.3
70196,33268,260,4,10.75,0,43.0
70197,33268,19,1,10.05,0,10.05
70198,33269,296,2,4.3,0,8.6
70199,33269,214,1,10.45,0,10.45
70200,33269,239,1,7.65,0,7.65
70201,33269,228,1,10.55,0,10.55
70202,33270,189,1,6.65,5,6.31
70203,33270,4,1,14.15,15,12.02
70204,33270,236,1,3.05,5,2.89
70205,33270,95,1,11.9,0,11.9
70206,33270,34,1,14.1,5,13.39
70207,33271,131,3,4.0,0,12.0
70208,33271,65,1,15.5,0,15.5
70209,33272,5,2,9.55,0,19.1
70210,33273,185,1,11.15,0,11.15
70211,33273,29,2,7.45,0,14.9
70212,33274,286,1,10.95,5,10.4
70213,33274,59,1,7.6,0,7.6
70214,33274,150,1,7.95,0,7.95
70215,33275,139,5,14.35,20,57.4
70216,33276,90,1,4.05,0,4.05
70217,33276,266,2,4.8,5,9.12
70218,33277,19,1,10.05,5,9.54
70219,33277,41,1,5.9,0,5.9
70220,33277,53,2,6.15,0,12.3
70221,33277,193,3,6.6,0,19.8
70222,33277,139,1,14.35,0,14.35
70223,33278,262,2,5.2,20,8.32
70224,33278,243,4,11.5,0,46.0
70225,33279,215,3,12.15,0,36.45
70226,33280,195,1,6.3,0,6.3
70227,33281,84,1,6.9,0,6.9
70228,33282,281,1,3.2,0,3.2
70229,33282,119,3,4.4,15,11.22
70230,33282,168,2,12.4,0,24.8
70231,33282,140,1,10.4,0,10.4
70232,33283,119,2,4.4,5,8.36
70233,33283,124,4,15.35,0,61.4
70234,33284,63,2,7.1,0,14.2
70235,33285,20,1,14.9,0,14.9
70236,33285,246,1,15.75,0,15.75
70237,33285,111,1,14.7,0,14.7
70238,33286,139,5,14.35,0,71.75
70239,33286,134,1,5.0,0,5.0
70240,33287,28,1,6.4,0,6.4
70241,33288,25,1,5.15,0,5.15
70242,33289,215,1,12.15,0,12.15
70243,33289,167,1,10.05,10,9.04
70244,33290,265,2,3.6,0,7.2
70245,33291,157,2,2.8,0,5.6
70246,33291,148,5,6.1,5,28.97
70247,33292,164,2,5.65,0,11.3
70248,33292,85,4,4.95,0,19.8
70249,33293,8,1,4.75,0,4.75
70250,33294,258,3,7.8,0,23.4
70251,33295,212,2,9.25,0,18.5
70252,33296,258,1,7.8,0,7.8
70253,33296,296,2,4.3,0,8.6
70254,33296,259,5,14.8,0,74.0
70255,33297,139,3,14.35,20,34.44
70256,33297,277,1,4.1,0,4.1
70257,33297,222,3,5.05,0,15.15
70258,33298,221,2,4.8,0,9.6
70259,33298,277,2,4.1,0,8.2
70260,33298,25,1,5.15,0,5.15
70261,33299,92,1,13.25,0,13.25
70262,33300,109,1,11.35,0,11.35
70263,33300,185,1,11.15,0,11.15
70264,33301,290,3,13.5,0,40.5
70265,33302,44,3,6.0,0,18.0
70266,33303,87,4,5.05,5,19.19
70267,33303,187,1,3.75,0,3.75
