id,order_id,payment_method,amount
45726,38044,coupon,0
45727,38044,credit_card,29657
45728,38045,gift_card,49383
45729,38045,credit_card,47986
45730,38046,coupon,0
45731,38046,credit_card,11474
45732,38047,credit_card,22163
45733,38048,bank_transfer,40626
45734,38049,credit_card,46513
45735,38050,gift_card,27608
45736,38051,coupon,0
45737,38051,credit_card,14929
45738,38052,bank_transfer,13148
45739,38053,credit_card,12043
45740,38054,credit_card,7088
45741,38055,bank_transfer,24438
45742,38056,credit_card,4084
45743,38057,credit_card,42202
45744,38058,bank_transfer,24813
45745,38059,bank_transfer,8942
45746,38060,credit_card,14206
45747,38061,coupon,0
45748,38061,credit_card,47791
45749,38062,coupon,0
45750,38062,gift_card,42053
45751,38063,credit_card,30046
45752,38064,credit_card,7422
45753,38065,credit_card,9530
45754,38066,gift_card,8408
45755,38067,credit_card,43111
45756,38068,credit_card,8901
45757,38069,credit_card,49139
45758,38070,credit_card,36109
45759,38071,gift_card,11951
45760,38072,coupon,0
45761,38072,credit_card,40645
45762,38073,bank_transfer,30519
45763,38074,credit_card,9250
45764,38075,credit_card,32676
45765,38076,credit_card,32358
45766,38077,gift_card,1209
45767,38078,bank_transfer,23701
45768,38079,bank_transfer,20049
45769,38080,credit_card,30774
45770,38081,credit_card,6538
45771,38082,credit_card,31818
45772,38083,credit_card,29383
45773,38084,credit_card,8246
45774,38085,credit_card,15421
45775,38086,credit_card,20946
45776,38087,coupon,0
45777,38087,bank_transfer,32287
45778,38088,coupon,0
45779,38088,credit_card,36511
45780,38089,gift_card,45049
45781,38090,coupon,0
45782,38090,credit_card,7642
45783,38091,credit_card,46090
45784,38092,credit_card,24443
45785,38093,credit_card,41062
45786,38094,credit_card,9567
45787,38094,credit_card,45204
45788,38095,gift_card,45130
45789,38096,gift_card,43689
45790,38097,coupon,0
45791,38097,credit_card,9951
45792,38098,credit_card,40178
45793,38099,bank_transfer,694
45794,38100,credit_card,38502
45795,38101,coupon,0
45796,38101,credit_card,30967
45797,38102,gift_card,33622
45798,38103,bank_transfer,37595
45799,38104,coupon,0
45800,38104,credit_card,12414
45801,38105,coupon,0
45802,38105,credit_card,44186
45803,38106,gift_card,46989
45804,38107,credit_card,16565
45805,38108,credit_card,41978
45806,38109,credit_card,2403
45807,38110,coupon,0
45808,38110,bank_transfer,25873
45809,38111,coupon,0
45810,38111,bank_transfer,45857
45811,38112,credit_card,48131
45812,38113,bank_transfer,34477
45813,38114,credit_card,9167
45814,38115,credit_card,34947
45815,38116,credit_card,16626
45816,38117,credit_card,27786
45817,38118,credit_card,42296
45818,38119,credit_card,29489
45819,38120,credit_card,15362
45820,38121,gift_card,49825
45821,38122,credit_card,7771
45822,38123,coupon,0
45823,38123,credit_card,10319
45824,38124,credit_card,41112
45825,38125,gift_card,39656
45826,38126,credit_card,12723
45827,38127,credit_card,13810
45828,38128,credit_card,33401
45829,38129,credit_card,43983
45830,38130,credit_card,38320
45831,38130,gift_card,3651
45832,38131,bank_transfer,18362
45833,38132,credit_card,16114
45834,38133,credit_card,43584
45835,38134,coupon,0
45836,38134,bank_transfer,8302
45837,38135,credit_card,43131
45838,38136,credit_card,21039
45839,38137,bank_transfer,49599
45840,38138,bank_transfer,10526
45841,38139,coupon,0
45842,38139,credit_card,3754
45843,38140,credit_card,45162
45844,38141,bank_transfer,41082
45845,38142,credit_card,39458
45846,38143,gift_card,30751
45847,38144,credit_card,38085
45848,38145,gift_card,48337
45849,38146,bank_transfer,6936
45850,38147,gift_card,3074
45851,38148,credit_card,6872
45852,38149,credit_card,9276
45853,38150,credit_card,12751
45854,38151,bank_transfer,41516
45855,38152,credit_card,6017
45856,38153,credit_card,15868
45857,38154,bank_transfer,21973
45858,38155,credit_card,41744
45859,38156,bank_transfer,2743
45860,38157,coupon,0
45861,38157,credit_card,18072
45862,38158,bank_transfer,22127
45863,38159,gift_card,49570
45864,38160,bank_transfer,29485
45865,38161,credit_card,2012
45866,38162,coupon,0
45867,38162,credit_card,1576
45868,38163,credit_card,20568
45869,38164,credit_card,34775
45870,38165,credit_card,36393
45871,38166,credit_card,5726
45872,38167,credit_card,6294
45873,38168,bank_transfer,45670
45874,38169,coupon,0
45875,38169,gift_card,12391
45876,38170,gift_card,39281
45877,38171,bank_transfer,42933
45878,38172,bank_transfer,39683
45879,38173,credit_card,41290
45880,38174,coupon,0
45881,38174,credit_card,22700
45882,38175,gift_card,42147
45883,38176,credit_card,26142
45884,38177,credit_card,1509
45885,38178,bank_transfer,36878
45886,38179,bank_transfer,17872
45887,38180,gift_card,38247
45888,38181,coupon,0
45889,38181,gift_card,48609
45890,38182,gift_card,39622
45891,38183,credit_card,44750
45892,38184,credit_card,7690
45893,38185,gift_card,31668
45894,38186,bank_transfer,7679
45895,38187,credit_card,23244
45896,38188,gift_card,25956
45897,38189,credit_card,17382
45898,38190,credit_card,47737
45899,38191,bank_transfer,42737
45900,38191,bank_transfer,8385
45901,38192,credit_card,12397
45902,38193,bank_transfer,26153
45903,38194,credit_card,19251
45904,38195,credit_card,6764
45905,38196,gift_card,26992
45906,38196,gift_card,2190
45907,38197,coupon,0
45908,38197,credit_card,12175
45909,38198,credit_card,17374
45910,38199,credit_card,35443
45911,38200,credit_card,37489
45912,38201,credit_card,6091
45913,38202,credit_card,35867
45914,38203,credit_card,8411
45915,38204,bank_transfer,11589
45916,38205,credit_card,17955
45917,38206,gift_card,9303
45918,38206,credit_card,2311
45919,38207,gift_card,7912
45920,38208,credit_card,10417
45921,38209,credit_card,6274
45922,38210,gift_card,43590
45923,38211,bank_transfer,38969
45924,38211,credit_card,22515
45925,38212,credit_card,23513
45926,38213,coupon,0
45927,38213,gift_card,5930
45928,38214,gift_card,26597
45929,38215,gift_card,45567
45930,38216,bank_transfer,43737
45931,38216,credit_card,7545
45932,38217,credit_card,45646
45933,38218,bank_transfer,26446
45934,38219,credit_card,41347
45935,38220,credit_card,22027
45936,38221,bank_transfer,4332
45937,38222,bank_transfer,28501
45938,38223,credit_card,2379
45939,38224,credit_card,8406
45940,38225,bank_transfer,26195
45941,38226,credit_card,26355
45942,38227,credit_card,22341
45943,38228,coupon,0
45944,38228,bank_transfer,23437
45945,38229,coupon,0
45946,38229,credit_card,20987
45947,38230,credit_card,2594
45948,38231,coupon,0
45949,38231,bank_transfer,13787
45950,38232,bank_transfer,15044
45951,38233,bank_transfer,3727
45952,38234,credit_card,1831
45953,38235,bank_transfer,27419
45954,38236,credit_card,48835
45955,38237,bank_transfer,27999
45956,38237,credit_card,46743
45957,38238,credit_card,1609
45958,38239,credit_card,29358
45959,38240,coupon,0
45960,38240,credit_card,32970
45961,38241,coupon,0
45962,38241,credit_card,11488
45963,38242,bank_transfer,13505
45964,38243,credit_card,43175
45965,38244,gift_card,41362
45966,38245,coupon,0
45967,38245,bank_transfer,4114
45968,38246,bank_transfer,31468
45969,38247,credit_card,36088
45970,38248,bank_transfer,6297
45971,38249,bank_transfer,2784
45972,38250,credit_card,25250
45973,38251,credit_card,48350
45974,38252,bank_transfer,32967
45975,38253,credit_card,16576
45976,38254,credit_card,36631
45977,38255,credit_card,33084
45978,38256,coupon,0
45979,38256,credit_card,26502
45980,38257,credit_card,3022
45981,38258,credit_card,12986
45982,38259,gift_card,5103
45983,38260,credit_card,47410
45984,38261,credit_card,28794
45985,38262,bank_transfer,21454
45986,38263,credit_card,38110
45987,38264,credit_card,22362
45988,38265,bank_transfer,24200
45989,38266,bank_transfer,26139
45990,38266,gift_card,12328
45991,38267,gift_card,49488
45992,38268,gift_card,43538
45993,38269,gift_card,47910
45994,38270,credit_card,17280
45995,38271,credit_card,42271
45996,38272,credit_card,4864
45997,38273,credit_card,18076
45998,38274,bank_transfer,27010
45999,38275,credit_card,5776
46000,38276,credit_card,40496
46001,38277,coupon,0
46002,38277,gift_card,17226
46003,38278,credit_card,16465
46004,38279,credit_card,44664
46005,38280,bank_transfer,7812
46006,38281,credit_card,33840
46007,38282,credit_card,45977
46008,38282,credit_card,48990
46009,38283,credit_card,23714
46010,38284,credit_card,36913
46011,38285,credit_card,33011
46012,38286,credit_card,18937
46013,38287,credit_card,1667
46014,38288,credit_card,43998
46015,38289,credit_card,48505
46016,38289,credit_card,3945
46017,38290,bank_transfer,19431
46018,38291,credit_card,23028
46019,38292,credit_card,26878
46020,38293,coupon,0
46021,38293,gift_card,20823
46022,38294,bank_transfer,6699
46023,38295,credit_card,40518
46024,38296,coupon,0
46025,38296,gift_card,1726
46026,38297,credit_card,6306
46027,38298,credit_card,37121
46028,38299,bank_transfer,22862
46029,38300,bank_transfer,8054
46030,38301,bank_transfer,40768
46031,38302,bank_transfer,9933
46032,38303,bank_transfer,44902
46033,38304,coupon,0
46034,38304,bank_transfer,44904
46035,38305,credit_card,19302
46036,38306,credit_card,16649
46037,38307,bank_transfer,14053
46038,38308,credit_card,31035
46039,38309,credit_card,35808
46040,38310,credit_card,39056
46041,38311,credit_card,33853
46042,38311,credit_card,31960
46043,38312,bank_transfer,34008
46044,38313,coupon,0
46045,38313,credit_card,10198
46046,38314,credit_card,28517
46047,38315,credit_card,36553
46048,38316,credit_card,25109
46049,38317,coupon,0
46050,38317,bank_transfer,28249
46051,38318,bank_transfer,32202
46052,38319,credit_card,36893
46053,38320,credit_card,29160
46054,38321,gift_card,36012
46055,38322,coupon,0
46056,38322,credit_card,28924
46057,38323,bank_transfer,8148
46058,38324,credit_card,33934
46059,38325,coupon,0
46060,38325,credit_card,13265
46061,38326,credit_card,42763
46062,38327,coupon,0
46063,38327,credit_card,7389
46064,38328,credit_card,13509
46065,38329,credit_card,35783
46066,38330,credit_card,22027
46067,38331,credit_card,41417
46068,38332,coupon,0
46069,38332,bank_transfer,14881
46070,38333,bank_transfer,27445
46071,38334,bank_transfer,24379
46072,38335,bank_transfer,16180
46073,38336,bank_transfer,45230
46074,38337,gift_card,6908
46075,38338,coupon,0
46076,38338,credit_card,23510
46077,38339,gift_card,7986
46078,38340,credit_card,47375
46079,38341,credit_card,28934
46080,38342,credit_card,38483
46081,38343,credit_card,10194
46082,38344,credit_card,3531
46083,38345,gift_card,9000
46084,38346,coupon,0
46085,38346,bank_transfer,26099
46086,38347,credit_card,5480
46087,38348,credit_card,29079
46088,38349,coupon,0
46089,38349,credit_card,840
46090,38350,credit_card,14020
46091,38351,credit_card,4549
46092,38352,credit_card,41815
46093,38353,credit_card,9528
46094,38354,coupon,0
46095,38354,credit_card,15097
46096,38355,credit_card,29530
46097,38356,coupon,0
46098,38356,bank_transfer,6757
46099,38357,credit_card,1797
46100,38358,credit_card,9253
46101,38359,credit_card,7353
46102,38360,coupon,0
46103,38360,gift_card,34292
46104,38361,credit_card,38101
46105,38362,credit_card,32501
46106,38363,credit_card,31716
46107,38364,credit_card,19716
46108,38365,coupon,0
46109,38365,credit_card,48343
46110,38366,credit_card,44829
46111,38366,bank_transfer,39906
46112,38367,credit_card,45475
46113,38367,bank_transfer,44598
46114,38368,credit_card,35668
46115,38369,coupon,0
46116,38369,credit_card,29870
46117,38370,bank_transfer,39838
46118,38371,credit_card,38260
46119,38372,coupon,0
46120,38372,bank_transfer,40257
46121,38373,credit_card,43099
46122,38374,credit_card,33903
46123,38374,credit_card,19215
46124,38375,bank_transfer,48262
46125,38376,credit_card,35015
46126,38377,credit_card,44228
46127,38378,credit_card,29480
46128,38379,bank_transfer,42012
46129,38380,bank_transfer,41931
46130,38381,bank_transfer,32536
46131,38382,bank_transfer,18551
46132,38383,bank_transfer,34583
46133,38384,bank_transfer,11613
46134,38385,gift_card,1555
46135,38386,credit_card,39923
46136,38387,credit_card,39637
46137,38388,credit_card,15262
46138,38389,coupon,0
46139,38389,credit_card,31325
46140,38390,coupon,0
46141,38390,bank_transfer,18747
46142,38391,credit_card,43715
46143,38392,credit_card,816
46144,38393,bank_transfer,40988
46145,38394,gift_card,29401
46146,38395,credit_card,21628
46147,38396,bank_transfer,44712
46148,38397,credit_card,44001
46149,38398,credit_card,11045
46150,38399,credit_card,22285
46151,38400,bank_transfer,45962
46152,38401,credit_card,27688
46153,38402,credit_card,38036
46154,38403,coupon,0
46155,38403,gift_card,1340
46156,38404,coupon,0
46157,38404,credit_card,31781
46158,38405,credit_card,45812
46159,38406,coupon,0
46160,38406,credit_card,18228
46161,38407,bank_transfer,37856
46162,38408,coupon,0
46163,38408,credit_card,20700
46164,38409,gift_card,20402
46165,38410,coupon,0
46166,38410,bank_transfer,12633
46167,38411,credit_card,1050
46168,38412,credit_card,36450
46169,38413,credit_card,7438
46170,38414,credit_card,1419
46171,38415,credit_card,11936
46172,38416,bank_transfer,13869
46173,38417,credit_card,35028
46174,38418,credit_card,32449
46175,38419,credit_card,5028
46176,38420,coupon,0
46177,38420,credit_card,28490
46178,38421,credit_card,45705
46179,38422,coupon,0
46180,38422,credit_card,47994
46181,38423,coupon,0
46182,38423,bank_transfer,22328
46183,38424,credit_card,20353
46184,38425,bank_transfer,25633
46185,38426,gift_card,17356
46186,38427,coupon,0
46187,38427,credit_card,49177
46188,38428,bank_transfer,12381
46189,38429,credit_card,12309
46190,38429,bank_transfer,13938
46191,38430,gift_card,27312
46192,38431,gift_card,42206
46193,38431,credit_card,23138
46194,38432,credit_card,41655
46195,38433,gift_card,785
46196,38434,credit_card,43568
46197,38435,credit_card,48384
46198,38436,credit_card,2505
46199,38437,gift_card,4874
46200,38438,coupon,0
46201,38438,credit_card,10581
46202,38439,bank_transfer,16410
46203,38440,credit_card,45349
46204,38441,credit_card,48479
46205,38442,credit_card,47083
46206,38443,credit_card,11728
46207,38444,credit_card,3070
46208,38445,credit_card,928
46209,38446,bank_transfer,33495
46210,38447,credit_card,3935
46211,38448,credit_card,33643
46212,38448,bank_transfer,40566
46213,38449,credit_card,3040
46214,38450,credit_card,39368
46215,38451,gift_card,38227
46216,38452,bank_transfer,33390
46217,38453,credit_card,12813
46218,38454,credit_card,20093
46219,38455,gift_card,9473
46220,38456,bank_transfer,14055
46221,38457,gift_card,33443
46222,38458,coupon,0
46223,38458,credit_card,40689
46224,38459,credit_card,33178
46225,38460,credit_card,29172
46226,38461,credit_card,40120
46227,38462,bank_transfer,7691
46228,38463,credit_card,20021
46229,38464,credit_card,37370
46230,38465,coupon,0
46231,38465,credit_card,31210
46232,38466,coupon,0
46233,38466,bank_transfer,36386
46234,38467,bank_transfer,34043
46235,38468,bank_transfer,10499
46236,38469,coupon,0
46237,38469,gift_card,20723
46238,38470,credit_card,20992
46239,38471,credit_card,24889
46240,38472,gift_card,29124
46241,38473,credit_card,3226
46242,38474,bank_transfer,23961
46243,38475,credit_card,43854
46244,38476,bank_transfer,37647
46245,38477,credit_card,25599
46246,38478,coupon,0
46247,38478,credit_card,17626
46248,38479,credit_card,46115
46249,38480,bank_transfer,24712
46250,38481,credit_card,7077
46251,38482,coupon,0
46252,38482,gift_card,6375
46253,38483,credit_card,7090
46254,38484,gift_card,36520
46255,38485,credit_card,33835
46256,38486,coupon,0
46257,38486,credit_card,15406
46258,38487,bank_transfer,21938
46259,38488,bank_transfer,9953
46260,38489,bank_transfer,3046
46261,38490,credit_card,919
46262,38491,credit_card,20291
46263,38492,bank_transfer,34991
46264,38493,coupon,0
46265,38493,gift_card,9889
46266,38494,credit_card,30072
46267,38495,credit_card,41564
46268,38496,credit_card,21617
46269,38497,coupon,0
46270,38497,credit_card,38497
46271,38498,credit_card,43382
46272,38499,credit_card,4070
46273,38500,credit_card,15443
46274,38501,credit_card,16079
46275,38502,coupon,0
46276,38502,credit_card,21955
46277,38503,gift_card,41853
46278,38504,credit_card,40056
46279,38505,gift_card,12093
46280,38506,coupon,0
46281,38506,credit_card,7768
46282,38507,credit_card,20538
46283,38508,bank_transfer,44584
46284,38509,bank_transfer,5753
46285,38510,bank_transfer,43017
46286,38511,coupon,0
46287,38511,credit_card,33646
46288,38512,coupon,0
46289,38512,credit_card,18068
46290,38513,coupon,0
46291,38513,credit_card,24617
46292,38514,gift_card,38090
46293,38515,bank_transfer,31960
46294,38516,credit_card,10637
46295,38517,credit_card,38816
46296,38518,bank_transfer,39994
46297,38519,credit_card,14220
46298,38520,credit_card,25387
46299,38521,gift_card,18461
46300,38522,credit_card,17054
46301,38523,bank_transfer,32176
46302,38524,credit_card,12547
46303,38525,coupon,0
46304,38525,bank_transfer,48206
46305,38526,credit_card,5770
46306,38527,bank_transfer,17497
46307,38528,bank_transfer,40530
46308,38529,credit_card,5215
46309,38530,credit_card,31724
46310,38531,credit_card,11084
46311,38532,credit_card,43040
46312,38533,bank_transfer,28424
46313,38534,gift_card,31786
46314,38535,bank_transfer,39325
46315,38536,credit_card,49899
46316,38537,gift_card,46408
46317,38538,gift_card,1973
46318,38539,gift_card,45324
46319,38540,gift_card,16612
46320,38541,bank_transfer,9200
46321,38542,gift_card,17661
46322,38543,bank_transfer,25542
46323,38544,gift_card,39234
46324,38545,credit_card,22028
46325,38546,coupon,0
46326,38546,credit_card,17572
46327,38547,credit_card,10363
46328,38548,gift_card,15765
46329,38549,credit_card,46640
46330,38550,bank_transfer,39454
46331,38551,credit_card,39781
46332,38552,bank_transfer,8246
46333,38553,credit_card,1690
46334,38554,bank_transfer,36388
46335,38555,gift_card,28875
46336,38556,gift_card,44177
46337,38557,coupon,0
46338,38557,credit_card,7071
46339,38558,credit_card,45932
46340,38559,credit_card,2898
46341,38559,bank_transfer,41457
46342,38560,bank_transfer,41238
46343,38561,credit_card,36568
46344,38562,credit_card,29164
46345,38563,credit_card,29346
46346,38564,gift_card,49351
46347,38565,coupon,0
46348,38565,credit_card,2045
46349,38566,gift_card,45567
46350,38567,bank_transfer,12298
46351,38568,credit_card,21680
46352,38569,gift_card,30260
46353,38570,coupon,0
46354,38570,credit_card,36135
46355,38571,credit_card,12321
46356,38571,credit_card,34251
46357,38572,bank_transfer,17009
46358,38573,bank_transfer,5337
46359,38573,credit_card,49970
46360,38574,credit_card,45513
46361,38575,credit_card,19340
46362,38576,credit_card,28928
46363,38577,credit_card,45266
46364,38578,credit_card,26379
46365,38579,coupon,0
46366,38579,credit_card,4525
46367,38580,credit_card,7118
46368,38581,bank_transfer,2554
46369,38582,credit_card,35521
46370,38583,credit_card,37985
46371,38584,credit_card,10059
46372,38585,credit_card,21425
46373,38586,credit_card,4831
46374,38587,credit_card,38058
46375,38588,bank_transfer,34151
46376,38589,credit_card,45028
46377,38590,bank_transfer,21330
46378,38591,credit_card,10155
46379,38592,credit_card,38150
46380,38593,bank_transfer,1660
46381,38594,bank_transfer,21226
46382,38594,credit_card,39697
46383,38595,gift_card,35667
46384,38596,credit_card,23696
46385,38597,bank_transfer,28078
46386,38597,credit_card,1901
46387,38598,gift_card,4898
46388,38599,credit_card,26058
46389,38600,credit_card,18463
46390,38601,coupon,0
46391,38601,credit_card,47074
46392,38602,credit_card,49502
46393,38603,bank_transfer,41522
46394,38603,gift_card,5232
46395,38604,credit_card,39096
46396,38605,bank_transfer,8276
46397,38606,credit_card,47893
46398,38607,bank_transfer,14951
46399,38607,bank_transfer,41130
46400,38608,gift_card,1313
46401,38609,credit_card,21175
46402,38610,bank_transfer,575
46403,38611,bank_transfer,9125
46404,38612,coupon,0
46405,38612,credit_card,36478
46406,38613,credit_card,43396
46407,38614,credit_card,758
46408,38615,credit_card,46897
46409,38616,credit_card,18997
46410,38617,credit_card,2871
46411,38618,credit_card,43632
46412,38619,gift_card,5586
46413,38620,gift_card,35166
46414,38621,coupon,0
46415,38621,credit_card,30655
46416,38622,credit_card,517
46417,38623,credit_card,43307
46418,38624,credit_card,31071
46419,38625,coupon,0
46420,38625,credit_card,7694
46421,38626,coupon,0
46422,38626,gift_card,21586
46423,38627,credit_card,34399
46424,38628,gift_card,40991
46425,38629,credit_card,24181
46426,38630,bank_transfer,7920
46427,38631,gift_card,24097
46428,38632,coupon,0
46429,38632,bank_transfer,26700
46430,38633,gift_card,4533
46431,38634,bank_transfer,7669
46432,38635,credit_card,30649
46433,38636,credit_card,21058
46434,38637,coupon,0
46435,38637,credit_card,8459
46436,38638,coupon,0
46437,38638,bank_transfer,23130
46438,38639,bank_transfer,23069
46439,38640,bank_transfer,35225
46440,38641,bank_transfer,46546
46441,38642,bank_transfer,44978
46442,38643,credit_card,40689
46443,38644,credit_card,24937
46444,38645,credit_card,2781
46445,38646,coupon,0
46446,38646,credit_card,41329
46447,38647,credit_card,48541
46448,38648,credit_card,48575
46449,38648,bank_transfer,16294
46450,38649,gift_card,5533
46451,38650,credit_card,42324
46452,38651,credit_card,6800
46453,38652,credit_card,44109
46454,38653,credit_card,32554
46455,38654,coupon,0
46456,38654,credit_card,17947
46457,38655,bank_transfer,34045
46458,38656,credit_card,24386
46459,38656,gift_card,2384
46460,38657,bank_transfer,24086
46461,38657,gift_card,7077
46462,38658,bank_transfer,9900
46463,38658,credit_card,37363
46464,38659,bank_transfer,28617
46465,38660,coupon,0
46466,38660,bank_transfer,17903
46467,38661,bank_transfer,1300
46468,38662,bank_transfer,8737
46469,38663,credit_card,49963
46470,38664,credit_card,31757
46471,38665,credit_card,42977
46472,38666,credit_card,44050
46473,38667,credit_card,44911
46474,38668,credit_card,18356
46475,38669,gift_card,3368
46476,38670,credit_card,44448
46477,38671,gift_card,28301
46478,38672,credit_card,39798
46479,38673,bank_transfer,37635
46480,38673,credit_card,21592
46481,38674,bank_transfer,27882
46482,38675,credit_card,49616
46483,38676,credit_card,10495
46484,38677,credit_card,19117
46485,38678,coupon,0
46486,38678,credit_card,26689
46487,38679,credit_card,27619
46488,38680,gift_card,17608
46489,38681,bank_transfer,26241
46490,38682,credit_card,28373
46491,38683,credit_card,17909
46492,38684,coupon,0
46493,38684,credit_card,5061
46494,38685,bank_transfer,32778
46495,38686,credit_card,47994
46496,38687,bank_transfer,32814
46497,38688,bank_transfer,6144
46498,38689,bank_transfer,22615
46499,38690,credit_card,46761
46500,38691,bank_transfer,21031
46501,38692,gift_card,4453
46502,38693,coupon,0
46503,38693,gift_card,20823
46504,38694,bank_transfer,20762
46505,38695,bank_transfer,45606
46506,38696,credit_card,28282
46507,38697,credit_card,44371
46508,38698,bank_transfer,7340
46509,38699,coupon,0
46510,38699,bank_transfer,3380
46511,38700,credit_card,45655
46512,38701,credit_card,32802
46513,38702,coupon,0
46514,38702,credit_card,17390
46515,38703,credit_card,47301
46516,38704,bank_transfer,21870
46517,38705,credit_card,24158
46518,38706,credit_card,7375
46519,38707,credit_card,24522
46520,38707,bank_transfer,8090
46521,38708,coupon,0
46522,38708,credit_card,30073
46523,38709,gift_card,2869
46524,38710,credit_card,28474
46525,38711,credit_card,6923
46526,38712,bank_transfer,23130
46527,38713,credit_card,36878
46528,38713,credit_card,37641
46529,38714,credit_card,32753
46530,38715,credit_card,28174
46531,38716,bank_transfer,10360
46532,38717,credit_card,48259
46533,38718,credit_card,35078
46534,38719,credit_card,15929
46535,38720,credit_card,8834
46536,38721,credit_card,7450
46537,38722,bank_transfer,41380
46538,38723,credit_card,4535
46539,38724,credit_card,44341
46540,38725,bank_transfer,31318
46541,38726,bank_transfer,38927
46542,38726,credit_card,49396
46543,38727,credit_card,21115
46544,38728,credit_card,21275
46545,38729,bank_transfer,37449
46546,38730,credit_card,20044
46547,38731,coupon,0
46548,38731,credit_card,10660
46549,38732,credit_card,47126
46550,38732,credit_card,39058
46551,38733,credit_card,47021
46552,38734,credit_card,42167
46553,38735,bank_transfer,40971
46554,38736,bank_transfer,34215
46555,38736,bank_transfer,25985
46556,38737,coupon,0
46557,38737,bank_transfer,41322
46558,38738,credit_card,10149
46559,38739,credit_card,42812
46560,38740,coupon,0
46561,38740,credit_card,45203
46562,38741,bank_transfer,34702
46563,38742,credit_card,12473
46564,38743,coupon,0
46565,38743,credit_card,45986
46566,38744,coupon,0
46567,38744,gift_card,28318
46568,38745,gift_card,10042
46569,38746,bank_transfer,3386
46570,38747,gift_card,5424
46571,38748,gift_card,17541
46572,38749,credit_card,3799
46573,38750,credit_card,41415
46574,38751,bank_transfer,48163
46575,38752,gift_card,20783
46576,38753,credit_card,22093
46577,38754,credit_card,16670
46578,38754,credit_card,29307
46579,38755,credit_card,40257
46580,38756,coupon,0
46581,38756,credit_card,29825
46582,38757,coupon,0
46583,38757,credit_card,7933
46584,38758,credit_card,14838
46585,38759,gift_card,33261
46586,38760,gift_card,43678
46587,38761,bank_transfer,2760
46588,38762,bank_transfer,4511
46589,38763,credit_card,16314
46590,38764,coupon,0
46591,38764,credit_card,39291
46592,38765,credit_card,49372
46593,38766,credit_card,23290
46594,38767,bank_transfer,35302
46595,38768,credit_card,29870
46596,38768,credit_card,6470
46597,38769,credit_card,19370
46598,38770,credit_card,7887
46599,38771,gift_card,40451
46600,38772,credit_card,33429
46601,38773,gift_card,48847
46602,38774,coupon,0
46603,38774,credit_card,33449
46604,38775,credit_card,49567
46605,38776,credit_card,49105
46606,38777,coupon,0
46607,38777,credit_card,26684
46608,38778,credit_card,13228
46609,38779,coupon,0
46610,38779,bank_transfer,31118
46611,38780,credit_card,23836
46612,38781,bank_transfer,29704
46613,38781,gift_card,10801
46614,38782,bank_transfer,37994
46615,38783,coupon,0
46616,38783,bank_transfer,47718
46617,38784,credit_card,7100
46618,38785,gift_card,10057
46619,38786,credit_card,28983
46620,38787,bank_transfer,43943
46621,38788,bank_transfer,40733
46622,38789,credit_card,9309
46623,38790,coupon,0
46624,38790,gift_card,6738
46625,38791,coupon,0
46626,38791,credit_card,43891
46627,38792,credit_card,48844
46628,38793,bank_transfer,4418
46629,38794,credit_card,17116
46630,38795,gift_card,21307
46631,38796,gift_card,9148
46632,38797,credit_card,20635
46633,38798,credit_card,9573
46634,38799,coupon,0
46635,38799,bank_transfer,4139
46636,38800,bank_transfer,31139
46637,38801,credit_card,25640
46638,38802,gift_card,39370
46639,38803,credit_card,40935
46640,38804,credit_card,1122
46641,38805,gift_card,8404
46642,38806,coupon,0
46643,38806,credit_card,17103
46644,38807,coupon,0
46645,38807,credit_card,46570
46646,38808,credit_card,34031
46647,38809,bank_transfer,39131
46648,38810,bank_transfer,32805
46649,38811,credit_card,5605
46650,38812,credit_card,1326
46651,38813,bank_transfer,44527
46652,38814,credit_card,45641
46653,38815,credit_card,47593
46654,38816,credit_card,13556
46655,38817,coupon,0
46656,38817,credit_card,33242
46657,38818,bank_transfer,46491
46658,38819,credit_card,22831
46659,38820,credit_card,23246
46660,38821,credit_card,18970
46661,38822,gift_card,18142
46662,38823,credit_card,16491
46663,38824,bank_transfer,18104
46664,38825,credit_card,20576
46665,38826,credit_card,49275
46666,38827,credit_card,9525
46667,38828,bank_transfer,9044
46668,38829,bank_transfer,42137
46669,38830,credit_card,2457
46670,38831,credit_card,47669
46671,38832,credit_card,36229
46672,38833,credit_card,24204
46673,38834,gift_card,49088
46674,38835,bank_transfer,7230
46675,38836,credit_card,25045
46676,38837,gift_card,45616
46677,38838,coupon,0
46678,38838,gift_card,42163
46679,38839,bank_transfer,17842
46680,38840,gift_card,27700
46681,38841,bank_transfer,31845
46682,38842,credit_card,29272
46683,38843,credit_card,20871
46684,38844,credit_card,28502
46685,38845,credit_card,9598
46686,38846,credit_card,36477
46687,38847,bank_transfer,48148
46688,38848,gift_card,24348
46689,38849,bank_transfer,5662
46690,38850,coupon,0
46691,38850,bank_transfer,45499
46692,38851,credit_card,46130
46693,38852,coupon,0
46694,38852,bank_transfer,18826
46695,38853,credit_card,36093
46696,38854,credit_card,18433
46697,38855,bank_transfer,3300
46698,38856,credit_card,34068
46699,38857,credit_card,3154
46700,38857,bank_transfer,26435
46701,38858,credit_card,12012
46702,38859,credit_card,19858
46703,38859,gift_card,1934
46704,38860,credit_card,30389
46705,38861,credit_card,38634
46706,38862,credit_card,5361
46707,38863,credit_card,26146
46708,38864,bank_transfer,41075
46709,38865,credit_card,13640
46710,38866,gift_card,13657
