id,customer_id,amount,status,ordered_at
45934,14288,26.69,completed,2020-09-26
45935,14288,88.28,completed,2023-10-15
45936,14288,4.3,pending,2021-10-07
45937,14288,45.2,completed,2022-05-21
45938,14289,7.8,completed,2022-03-12
45939,14289,26.25,completed,2020-04-06
45940,14289,34.1,pending,2021-01-16
45941,14289,14.4,pending,2023-04-20
45942,14290,17.4,pending,2025-08-09
45943,14290,35.6,completed,2025-06-17
45944,14290,79.37,completed,2025-09-13
45945,14290,21.6,completed,2022-02-07
45946,14290,74.19,pending,2022-02-02
45947,14290,17.55,pending,2024-03-07
45948,14291,22.4,completed,2023-03-03
45949,14291,37.44,completed,2023-05-29
45950,14291,6.4,completed,2025-12-17
45951,14291,63.3,pending,2020-03-18
45952,14291,51.45,completed,2021-06-28
45953,14291,22.8,completed,2025-07-17
45954,14291,25.47,completed,2022-11-22
45955,14291,47.41,pending,2022-03-25
45956,14292,29.31,completed,2020-01-07
45957,14292,46.69,pending,2021-01-22
45958,14292,8.85,completed,2020-11-06
45959,14292,9.55,completed,2023-03-29
45960,14293,17.76,cancelled,2022-07-08
45961,14293,65.9,completed,2020-01-03
45962,14293,34.6,completed,2021-12-12
45963,14294,13.35,completed,2023-02-17
45964,14294,38.32,cancelled,2021-05-20
45965,14294,15.75,completed,2021-05-01
45966,14295,73.5,completed,2022-11-29
45967,14295,36.0,completed,2021-01-01
45968,14296,32.1,completed,2022-04-17
45969,14296,21.91,completed,2020-03-17
45970,14297,9.15,completed,2021-08-09
45971,14297,36.7,pending,2022-10-23
45972,14298,22.76,cancelled,2022-01-20
45973,14298,27.7,completed,2021-07-27
45974,14299,47.0,completed,2024-11-16
45975,14299,7.6,completed,2024-09-17
45976,14299,3.8,completed,2020-04-09
45977,14299,11.8,pending,2020-01-07
45978,14299,23.6,completed,2021-01-17
45979,14299,50.05,completed,2020-05-22
45980,14300,10.4,pending,2025-10-28
45981,14300,43.5,completed,2020-11-16
45982,14301,13.11,completed,2023-05-17
45983,14301,21.0,completed,2020-04-16
45984,14302,16.95,completed,2025-08-09
45985,14302,12.76,completed,2025-01-04
45986,14303,15.2,completed,2022-06-23
45987,14303,31.65,completed,2025-05-19
45988,14303,2.7,completed,2022-08-17
45989,14303,26.2,completed,2025-01-27
45990,14304,34.8,pending,2024-02-09
45991,14305,39.6,completed,2021-08-20
45992,14306,20.8,cancelled,2025-08-11
45993,14306,39.05,completed,2023-07-24
45994,14306,7.6,pending,2024-12-26
45995,14306,120.1,completed,2020-06-14
45996,14306,44.45,cancelled,2024-12-30
45997,14306,41.0,completed,2020-01-19
45998,14307,18.5,completed,2020-09-30
45999,14307,44.76,completed,2025-08-07
46000,14307,27.75,completed,2020-08-13
46001,14308,13.55,pending,2024-09-10
46002,14308,37.33,pending,2023-09-21
46003,14308,99.0,cancelled,2021-05-25
46004,14309,14.22,completed,2022-05-17
46005,14309,51.14,completed,2022-07-29
46006,14309,36.1,completed,2022-10-22
46007,14309,10.05,completed,2022-12-28
46008,14310,7.85,completed,2025-01-02
46009,14310,51.65,completed,2022-01-20
46010,14310,21.25,completed,2020-03-01
46011,14310,48.59,completed,2022-08-30
46012,14310,13.6,pending,2022-06-09
46013,14311,10.8,completed,2023-02-01
46014,14311,9.0,completed,2021-06-23
46015,14311,14.45,completed,2023-09-18
46016,14311,72.8,completed,2025-11-01
46017,14311,8.55,pending,2021-07-11
46018,14311,44.6,completed,2025-05-26
46019,14311,33.81,pending,2023-12-01
46020,14312,84.27,completed,2024-08-14
46021,14312,19.65,cancelled,2020-11-12
46022,14312,53.52,pending,2025-12-05
46023,14312,59.75,completed,2023-01-19
46024,14313,64.12,completed,2024-10-31
46025,14313,24.65,cancelled,2025-03-07
46026,14314,22.3,completed,2025-08-17
46027,14315,14.24,completed,2021-11-25
46028,14315,3.75,completed,2020-08-12
46029,14315,32.9,completed,2024-02-10
46030,14315,53.53,completed,2021-02-03
46031,14315,42.5,completed,2023-06-17
46032,14315,16.62,completed,2025-01-07
46033,14316,31.55,pending,2022-12-08
46034,14316,4.65,completed,2023-03-27
46035,14316,30.4,pending,2025-08-29
46036,14316,69.6,completed,2025-04-04
46037,14316,10.0,completed,2022-11-22
46038,14317,64.13,pending,2024-05-20
46039,14317,52.3,completed,2025-04-15
46040,14317,38.76,completed,2022-07-20
46041,14318,89.11,completed,2025-11-22
46042,14318,12.26,completed,2024-07-13
46043,14320,38.75,pending,2021-09-28
46044,14320,64.46,completed,2025-06-30
46045,14320,41.15,cancelled,2021-09-12
46046,14321,9.05,completed,2021-06-17
46047,14321,13.96,completed,2024-10-20
46048,14321,9.05,cancelled,2024-09-16
46049,14321,49.52,cancelled,2024-01-03
46050,14322,12.9,completed,2021-08-19
46051,14322,9.3,completed,2024-12-27
46052,14322,7.6,completed,2020-12-27
46053,14322,26.75,pending,2021-01-17
46054,14322,10.64,completed,2021-08-25
46055,14323,25.6,completed,2021-09-03
46056,14324,77.2,completed,2023-05-26
46057,14324,48.58,completed,2020-05-23
46058,14324,55.15,completed,2024-01-31
46059,14324,21.8,completed,2025-11-27
46060,14325,18.66,pending,2023-07-25
46061,14325,3.45,completed,2025-03-29
46062,14325,5.2,pending,2021-03-08
46063,14325,27.65,completed,2025-11-16
46064,14325,16.2,completed,2024-01-02
46065,14325,74.5,completed,2025-02-10
46066,14326,4.86,completed,2024-06-26
46067,14326,25.68,pending,2023-05-03
46068,14326,19.25,completed,2022-11-02
46069,14326,15.6,completed,2025-11-20
46070,14326,23.85,completed,2020-07-31
46071,14326,10.05,completed,2023-06-18
46072,14327,16.37,completed,2025-02-08
46073,14328,58.65,completed,2020-07-11
46074,14328,25.15,completed,2022-03-17
46075,14329,7.35,completed,2025-07-24
46076,14329,21.85,completed,2022-04-16
46077,14329,58.23,pending,2022-10-11
46078,14329,2.95,cancelled,2021-05-16
46079,14329,7.6,completed,2025-09-11
46080,14330,11.51,completed,2020-02-02
46081,14330,22.85,cancelled,2025-02-11
46082,14330,24.0,completed,2025-12-10
46083,14330,30.85,completed,2023-07-09
46084,14330,38.75,completed,2020-01-26
46085,14331,10.6,completed,2025-05-08
46086,14331,33.92,completed,2021-07-15
46087,14331,17.52,completed,2024-04-25
46088,14333,86.3,completed,2020-01-04
46089,14334,43.12,completed,2025-08-23
46090,14334,36.9,pending,2021-06-03
46091,14334,97.15,cancelled,2021-12-11
46092,14334,9.0,completed,2022-11-05
46093,14334,4.0,pending,2023-08-23
46094,14335,93.0,cancelled,2025-08-23
46095,14335,14.65,completed,2023-09-12
46096,14336,17.88,completed,2024-03-22
46097,14336,11.0,completed,2023-02-06
46098,14336,31.0,completed,2021-02-23
46099,14338,18.55,completed,2023-01-13
46100,14338,50.54,completed,2025-07-10
46101,14338,10.15,completed,2022-10-23
46102,14338,21.3,pending,2024-11-11
46103,14339,45.25,completed,2024-04-25
46104,14339,22.3,completed,2022-11-15
46105,14339,11.5,completed,2023-09-01
46106,14340,31.77,completed,2021-05-07
46107,14340,34.61,pending,2023-11-20
46108,14340,68.59,pending,2020-07-27
46109,14340,13.32,completed,2023-09-25
46110,14340,75.91,pending,2022-12-24
46111,14340,52.51,pending,2022-01-31
46112,14341,23.75,completed,2024-11-12
46113,14341,41.65,completed,2024-04-24
46114,14341,11.25,completed,2024-08-18
46115,14342,17.05,completed,2025-05-05
46116,14342,26.0,completed,2024-05-28
46117,14342,57.0,cancelled,2025-11-11
46118,14343,29.2,pending,2023-12-09
46119,14343,38.95,cancelled,2023-12-04
46120,14344,3.7,completed,2023-10-21
46121,14344,46.5,completed,2024-01-11
46122,14344,4.0,cancelled,2020-08-30
46123,14344,9.85,completed,2023-12-01
46124,14345,14.25,completed,2020-03-15
46125,14345,20.6,completed,2020-04-29
46126,14345,29.6,cancelled,2025-06-07
46127,14346,14.0,completed,2020-06-16
46128,14346,20.32,completed,2020-06-15
46129,14346,38.35,cancelled,2024-09-07
46130,14346,36.2,completed,2024-03-31
46131,14347,10.75,completed,2020-02-18
46132,14347,6.4,completed,2024-06-17
46133,14347,16.5,completed,2022-09-13
46134,14347,20.15,completed,2021-04-22
46135,14347,7.65,cancelled,2020-03-10
46136,14348,11.0,completed,2020-05-31
46137,14348,22.2,completed,2020-07-04
46138,14351,14.6,completed,2023-03-01
46139,14351,9.9,completed,2022-07-23
46140,14351,6.65,completed,2021-04-10
46141,14351,45.2,completed,2025-09-29
46142,14351,45.2,pending,2020-05-18
46143,14351,23.4,completed,2023-04-23
46144,14351,30.4,pending,2022-03-23
46145,14352,16.9,completed,2024-05-06
46146,14352,4.6,completed,2022-03-25
46147,14353,11.3,completed,2025-11-29
46148,14353,13.9,completed,2025-06-07
46149,14353,127.83,completed,2023-01-02
46150,14353,31.39,completed,2024-03-06
46151,14353,52.31,completed,2021-05-26
46152,14353,47.41,cancelled,2022-08-16
46153,14353,69.35,completed,2023-06-11
46154,14354,3.1,completed,2023-09-10
46155,14354,38.76,completed,2022-05-01
46156,14355,39.32,completed,2023-02-23
46157,14355,2.95,completed,2020-09-09
46158,14355,14.1,pending,2024-06-05
46159,14355,16.4,completed,2021-10-08
46160,14356,62.19,completed,2020-09-14
46161,14356,3.18,completed,2022-09-11
46162,14356,47.98,completed,2022-03-29
46163,14357,6.4,completed,2024-05-07
46164,14357,13.0,pending,2021-11-25
46165,14357,57.72,completed,2024-05-04
46166,14357,20.65,pending,2024-09-19
46167,14358,10.98,pending,2025-04-05
46168,14358,10.45,completed,2023-02-03
46169,14358,59.9,cancelled,2024-09-03
46170,14359,17.95,completed,2025-02-06
46171,14359,44.1,completed,2020-12-13
46172,14360,17.9,pending,2020-10-04
46173,14360,14.3,completed,2025-06-01
46174,14360,41.35,cancelled,2023-03-19
46175,14360,4.25,completed,2020-09-13
46176,14360,4.6,completed,2025-02-24
46177,14360,29.2,completed,2023-12-25
46178,14361,13.3,completed,2020-01-15
46179,14361,69.0,pending,2020-03-23
46180,14362,20.91,pending,2024-05-06
46181,14362,3.2,completed,2024-10-13
46182,14362,21.5,completed,2022-05-15
46183,14362,14.52,pending,2023-03-30
46184,14363,38.2,completed,2025-09-17
46185,14363,3.5,completed,2022-09-20
46186,14363,5.3,pending,2025-11-27
46187,14363,4.55,pending,2025-06-03
46188,14363,35.7,completed,2022-09-24
46189,14364,11.25,completed,2024-08-26
46190,14364,102.0,pending,2022-09-07
46191,14364,73.77,pending,2024-03-30
46192,14365,27.65,completed,2025-08-11
46193,14365,5.35,cancelled,2020-12-18
46194,14365,7.95,cancelled,2023-02-13
46195,14366,99.8,cancelled,2020-03-04
46196,14366,46.92,completed,2025-09-21
46197,14367,6.0,completed,2024-02-18
46198,14367,49.8,completed,2025-05-29
46199,14367,12.35,pending,2020-08-27
46200,14367,11.55,completed,2022-08-19
46201,14368,13.6,completed,2025-06-28
46202,14368,10.3,completed,2021-07-11
46203,14368,55.75,completed,2021-10-26
46204,14368,35.4,completed,2021-12-01
46205,14368,33.48,completed,2020-03-08
46206,14368,93.84,completed,2025-09-27
46207,14369,19.45,completed,2022-10-03
46208,14369,4.32,completed,2022-04-20
46209,14370,3.2,pending,2024-10-12
46210,14370,38.35,completed,2022-07-26
46211,14371,11.7,completed,2020-11-19
46212,14371,7.3,completed,2024-02-28
46213,14371,20.0,completed,2022-05-12
46214,14372,79.65,completed,2025-03-02
46215,14372,31.85,completed,2024-06-05
46216,14372,11.57,completed,2021-05-06
46217,14373,92.35,completed,2025-05-02
46218,14373,32.85,completed,2023-09-03
46219,14373,16.9,completed,2024-07-20
46220,14373,9.3,completed,2025-01-09
46221,14373,21.45,completed,2020-06-24
46222,14373,28.9,completed,2024-03-04
46223,14373,23.7,completed,2025-03-30
46224,14374,24.75,completed,2020-02-29
46225,14374,53.85,pending,2021-10-12
46226,14374,11.4,completed,2022-07-11
46227,14374,18.3,completed,2023-03-22
46228,14374,3.35,pending,2022-07-24
46229,14375,6.7,completed,2025-03-18
46230,14375,5.0,pending,2020-01-21
46231,14376,41.1,pending,2023-01-14
46232,14376,61.55,cancelled,2022-05-12
46233,14376,29.9,completed,2022-08-26
46234,14378,47.26,completed,2024-12-09
46235,14378,56.09,completed,2024-02-27
46236,14378,16.05,completed,2021-11-16
46237,14379,55.85,completed,2021-07-09
46238,14379,33.9,cancelled,2022-11-01
46239,14379,77.9,cancelled,2020-11-25
46240,14380,4.75,completed,2022-03-14
46241,14381,15.9,completed,2023-01-08
46242,14381,6.45,completed,2021-05-16
46243,14381,14.2,completed,2021-11-08
46244,14381,58.6,completed,2023-11-06
46245,14382,17.67,completed,2023-12-28
46246,14382,12.4,completed,2021-10-01
46247,14382,6.25,completed,2022-10-29
46248,14382,3.3,pending,2022-06-24
46249,14382,64.3,completed,2024-05-28
46250,14382,24.7,pending,2021-04-09
46251,14383,17.85,completed,2025-07-06
46252,14384,12.6,completed,2023-07-04
46253,14384,12.26,completed,2025-02-04
46254,14384,54.0,completed,2022-04-06
46255,14386,6.4,completed,2020-03-11
46256,14387,20.05,completed,2023-09-29
46257,14387,17.95,completed,2023-04-28
46258,14388,12.15,completed,2023-08-22
46259,14388,25.13,completed,2021-10-20
46260,14388,47.45,completed,2025-06-18
46261,14388,34.46,completed,2024-10-12
46262,14389,29.4,pending,2023-09-26
46263,14389,41.34,completed,2024-02-28
46264,14389,8.7,completed,2021-09-11
46265,14390,61.01,pending,2025-03-01
46266,14390,30.0,completed,2024-04-10
46267,14390,42.0,completed,2021-05-07
46268,14390,36.65,cancelled,2023-12-12
46269,14391,61.85,completed,2020-03-22
46270,14391,6.1,completed,2021-06-25
46271,14391,23.95,completed,2024-06-17
46272,14392,19.6,completed,2024-09-20
46273,14393,5.4,completed,2020-11-23
46274,14393,68.6,completed,2025-07-16
46275,14393,8.14,pending,2024-09-12
46276,14393,77.15,completed,2021-01-25
46277,14393,9.04,completed,2024-01-22
46278,14393,30.7,completed,2020-12-20
46279,14394,68.94,completed,2025-06-13
46280,14394,8.0,completed,2022-11-07
46281,14395,8.1,completed,2020-01-12
46282,14395,85.5,completed,2021-03-24
46283,14395,59.86,completed,2021-12-15
46284,14395,22.6,completed,2021-12-13
46285,14396,10.0,pending,2024-03-15
46286,14396,28.3,pending,2022-04-03
46287,14396,97.26,completed,2024-02-01
46288,14396,26.86,cancelled,2020-05-04
46289,14396,77.85,completed,2022-02-23
46290,14397,20.9,completed,2024-05-16
46291,14397,14.6,completed,2023-11-05
46292,14397,38.1,pending,2023-01-30
46293,14397,78.25,pending,2024-05-12
46294,14398,69.75,completed,2020-12-21
46295,14398,23.1,completed,2024-01-03
46296,14398,23.5,completed,2021-01-19
46297,14399,17.53,pending,2024-01-26
46298,14399,17.71,completed,2024-04-13
46299,14399,59.12,completed,2022-05-08
46300,14399,37.8,completed,2024-08-09
46301,14400,10.4,completed,2021-01-20
46302,14400,14.35,completed,2025-11-28
46303,14400,69.9,completed,2022-05-10
46304,14400,79.11,completed,2022-01-17
46305,14401,2.84,cancelled,2020-05-23
46306,14401,8.0,completed,2024-05-03
46307,14401,24.95,completed,2021-02-11
46308,14401,85.56,completed,2021-08-22
46309,14401,33.2,completed,2023-07-30
46310,14402,17.5,pending,2022-11-14
46311,14402,28.75,pending,2022-12-05
46312,14403,44.75,cancelled,2023-04-07
46313,14403,58.34,completed,2024-05-14
46314,14403,98.03,completed,2022-09-01
46315,14404,49.61,completed,2023-08-20
46316,14406,6.2,completed,2025-03-29
46317,14407,27.8,completed,2025-01-31
46318,14407,34.4,completed,2025-07-14
46319,14407,17.56,completed,2020-10-07
46320,14407,3.8,pending,2025-03-25
46321,14408,13.45,completed,2023-10-05
46322,14408,29.55,completed,2022-03-09
46323,14408,82.19,pending,2022-08-16
46324,14408,29.16,completed,2022-08-30
46325,14409,123.35,pending,2023-08-28
46326,14409,14.4,pending,2022-03-30
46327,14409,13.25,completed,2021-09-14
46328,14410,32.71,pending,2021-08-06
46329,14410,37.7,completed,2025-07-13
46330,14410,70.95,completed,2020-12-04
46331,14410,18.32,pending,2020-07-06
46332,14411,11.1,pending,2023-10-11
46333,14411,10.1,completed,2021-04-27
46334,14411,14.58,completed,2021-02-22
46335,14412,128.29,completed,2022-06-28
46336,14412,62.36,completed,2022-01-13
46337,14412,15.2,completed,2024-09-18
46338,14413,19.2,completed,2023-04-04
46339,14413,3.92,completed,2022-10-02
46340,14413,77.82,completed,2020-06-25
46341,14415,22.18,pending,2024-05-28
46342,14415,8.4,cancelled,2024-04-11
46343,14415,29.2,cancelled,2024-07-17
46344,14415,31.43,completed,2024-11-04
46345,14416,6.9,completed,2024-05-26
46346,14416,35.7,cancelled,2022-11-05
46347,14416,35.6,completed,2020-04-14
46348,14417,58.93,completed,2023-01-17
46349,14418,71.88,pending,2020-09-26
46350,14418,14.2,pending,2023-01-11
46351,14418,6.47,pending,2020-12-08
46352,14418,11.7,completed,2021-08-15
46353,14419,18.7,pending,2022-02-12
46354,14419,47.27,completed,2020-02-20
46355,14419,24.6,completed,2025-08-23
46356,14419,24.19,completed,2025-03-13
46357,14419,31.0,completed,2025-02-03
46358,14420,46.65,completed,2021-03-16
46359,14420,9.31,cancelled,2020-03-01
46360,14421,11.75,pending,2024-08-23
46361,14421,13.25,completed,2020-04-20
46362,14421,30.85,cancelled,2023-07-22
46363,14421,3.75,completed,2025-09-12
46364,14422,68.95,completed,2024-10-25
46365,14422,35.7,completed,2025-04-04
46366,14422,30.67,completed,2021-02-27
46367,14423,74.15,pending,2020-02-18
46368,14423,72.64,completed,2021-09-21
46369,14423,20.75,completed,2023-01-10
46370,14423,61.53,completed,2020-12-01
46371,14423,5.0,completed,2022-10-18
46372,14423,13.45,completed,2020-10-27
46373,14423,12.51,completed,2024-06-07
46374,14424,39.58,cancelled,2021-05-12
46375,14424,6.3,pending,2022-07-04
46376,14424,56.63,completed,2023-04-17
46377,14424,13.4,completed,2020-08-04
46378,14424,12.65,completed,2025-08-19
46379,14425,32.0,completed,2020-10-02
46380,14425,17.25,completed,2021-12-20
46381,14425,40.31,completed,2020-10-30
46382,14426,11.97,completed,2021-07-01
46383,14426,21.45,completed,2020-09-27
46384,14426,18.6,cancelled,2023-01-26
46385,14426,24.55,completed,2025-07-03
46386,14427,35.15,cancelled,2022-07-21
46387,14427,28.2,completed,2020-04-20
46388,14427,21.83,completed,2020-08-27
46389,14427,49.0,completed,2023-08-27
46390,14428,11.0,completed,2021-08-23
46391,14428,5.95,completed,2022-07-27
46392,14428,31.57,cancelled,2024-05-01
46393,14428,3.5,completed,2021-06-15
46394,14429,5.67,completed,2025-08-04
46395,14429,31.45,pending,2022-05-02
46396,14429,65.37,completed,2025-04-05
46397,14429,66.08,pending,2025-06-12
46398,14429,9.36,pending,2022-09-01
46399,14429,33.85,cancelled,2024-03-07
46400,14429,15.9,completed,2020-01-02
46401,14429,54.1,completed,2025-08-30
46402,14430,5.35,pending,2022-09-16
46403,14430,13.0,completed,2021-02-10
46404,14430,13.45,pending,2021-10-21
46405,14430,20.6,completed,2024-08-25
46406,14431,22.51,completed,2024-03-11
46407,14431,26.65,completed,2024-08-15
46408,14431,25.6,cancelled,2024-12-29
46409,14432,23.89,completed,2024-03-24
46410,14432,28.26,completed,2021-10-05
46411,14432,67.96,pending,2023-11-12
46412,14432,44.32,completed,2020-01-12
46413,14432,65.9,completed,2025-04-17
46414,14432,11.15,pending,2024-01-17
46415,14433,71.59,completed,2023-10-27
46416,14433,21.23,completed,2021-10-28
46417,14433,5.95,completed,2023-10-06
46418,14433,8.37,completed,2020-03-01
46419,14433,12.9,completed,2022-07-26
46420,14434,29.55,completed,2024-07-10
46421,14434,90.46,completed,2023-03-16
46422,14434,15.1,pending,2023-10-06
46423,14434,46.12,pending,2023-06-17
46424,14435,24.35,pending,2025-03-10
46425,14435,18.45,completed,2020-10-14
46426,14435,31.4,completed,2020-11-27
46427,14435,57.32,completed,2022-07-11
46428,14435,20.1,completed,2025-11-13
46429,14435,90.47,completed,2022-03-21
46430,14436,35.75,completed,2025-03-29
46431,14436,13.5,completed,2024-04-24
46432,14436,5.16,completed,2020-07-19
46433,14436,7.07,completed,2025-10-20
46434,14436,4.65,completed,2025-09-17
46435,14436,13.65,completed,2020-12-09
46436,14437,25.81,pending,2021-06-10
46437,14437,49.19,completed,2024-05-22
46438,14438,64.9,completed,2025-12-19
46439,14438,22.0,completed,2023-07-17
46440,14438,7.1,completed,2024-10-30
46441,14438,84.18,completed,2024-08-10
46442,14438,72.13,completed,2023-09-19
46443,14438,70.77,completed,2022-02-05
46444,14439,57.15,completed,2020-03-18
46445,14439,9.3,pending,2024-03-01
46446,14439,26.38,completed,2025-09-09
46447,14439,26.1,completed,2022-12-22
46448,14439,3.35,completed,2021-07-19
46449,14439,20.0,completed,2024-04-23
46450,14440,5.15,completed,2023-11-22
46451,14440,29.65,cancelled,2022-11-02
46452,14440,5.0,pending,2024-06-30
46453,14441,14.89,completed,2022-08-18
46454,14441,7.8,completed,2022-07-29
46455,14441,5.9,completed,2020-02-21
46456,14441,54.0,completed,2020-05-08
46457,14441,46.0,completed,2024-08-19
46458,14442,29.73,completed,2021-08-17
46459,14442,28.51,completed,2023-10-03
46460,14442,53.75,pending,2020-01-23
46461,14442,18.25,completed,2025-02-26
46462,14443,18.06,pending,2023-03-16
46463,14443,39.75,cancelled,2024-01-02
46464,14443,27.04,completed,2021-11-20
46465,14444,8.64,completed,2020-05-10
46466,14444,11.3,completed,2021-01-07
46467,14444,104.85,completed,2023-10-09
46468,14444,65.7,completed,2024-08-12
46469,14445,10.75,completed,2022-11-05
46470,14445,53.39,completed,2023-11-01
46471,14445,30.53,completed,2024-01-04
46472,14445,15.3,cancelled,2020-12-29
46473,14445,13.0,completed,2020-07-06
46474,14445,46.82,completed,2025-01-12
46475,14445,28.0,completed,2024-10-30
46476,14445,13.0,completed,2021-03-16
46477,14446,17.7,pending,2020-08-03
46478,14446,28.68,completed,2021-12-27
46479,14446,5.45,pending,2024-08-24
46480,14446,16.86,cancelled,2021-12-28
46481,14446,4.51,pending,2020-07-02
46482,14446,20.25,cancelled,2025-03-15
46483,14446,16.8,completed,2023-06-30
46484,14447,52.25,completed,2020-11-11
46485,14447,17.25,completed,2024-09-24
46486,14447,53.32,completed,2023-02-22
46487,14448,82.87,completed,2022-01-08
46488,14448,56.3,cancelled,2025-08-14
46489,14448,5.3,completed,2025-03-11
46490,14448,5.49,completed,2020-08-10
46491,14449,15.62,pending,2020-07-09
46492,14449,33.4,completed,2022-04-24
46493,14449,45.2,completed,2021-09-21
46494,14450,60.52,completed,2025-08-12
46495,14450,3.25,completed,2024-07-16
46496,14451,50.6,completed,2024-07-30
46497,14451,46.3,cancelled,2024-07-12
46498,14451,58.4,completed,2021-09-16
46499,14451,10.75,pending,2021-06-02
46500,14452,24.69,completed,2024-11-27
46501,14452,26.75,cancelled,2023-07-12
46502,14452,65.4,completed,2022-05-26
46503,14452,18.9,pending,2021-06-01
46504,14453,65.51,completed,2024-12-15
46505,14453,6.84,completed,2023-05-22
46506,14453,20.8,pending,2021-04-02
46507,14453,3.4,pending,2020-04-27
46508,14454,5.6,pending,2023-05-19
46509,14454,20.5,completed,2021-05-19
46510,14454,26.8,completed,2023-07-02
46511,14454,17.4,completed,2025-09-17
46512,14455,10.66,completed,2020-02-06
46513,14455,33.95,completed,2023-02-22
46514,14455,44.87,cancelled,2025-11-02
46515,14455,34.59,completed,2024-09-04
46516,14456,4.75,completed,2021-09-13
46517,14456,5.51,completed,2021-12-12
46518,14456,25.5,completed,2025-12-04
46519,14456,40.75,completed,2020-04-23
46520,14457,61.06,completed,2025-05-06
46521,14457,50.56,cancelled,2022-09-08
46522,14457,41.9,cancelled,2023-05-23
46523,14457,12.6,pending,2021-01-30
46524,14458,24.55,completed,2024-05-27
46525,14458,11.9,completed,2021-11-04
46526,14458,35.45,completed,2025-09-14
46527,14459,68.4,cancelled,2024-10-19
46528,14459,31.2,cancelled,2020-02-20
46529,14459,4.75,completed,2025-08-29
46530,14459,18.7,pending,2025-11-04
46531,14459,18.6,completed,2024-03-02
46532,14460,3.06,completed,2025-12-11
46533,14461,18.52,completed,2020-06-04
46534,14461,39.24,completed,2021-06-19
46535,14461,27.05,completed,2021-05-28
46536,14462,5.2,pending,2023-01-05
46537,14462,38.55,pending,2022-12-20
46538,14462,42.45,pending,2024-12-25
46539,14463,24.09,cancelled,2020-04-15
46540,14463,44.35,pending,2021-08-18
46541,14463,35.9,pending,2025-11-25
46542,14463,37.75,completed,2023-04-09
46543,14464,38.7,completed,2024-11-06
46544,14464,67.67,pending,2021-05-23
46545,14464,62.2,pending,2020-06-22
46546,14465,13.2,completed,2022-07-09
46547,14465,6.4,completed,2025-08-05
46548,14465,8.55,pending,2025-06-04
46549,14465,13.65,completed,2021-03-14
46550,14465,28.02,pending,2021-08-20
46551,14466,50.4,completed,2024-09-19
46552,14467,25.57,pending,2023-01-13
46553,14467,10.1,cancelled,2023-11-15
46554,14468,36.92,pending,2023-09-28
46555,14468,7.08,pending,2022-09-25
46556,14469,60.46,completed,2022-04-25
46557,14469,5.8,completed,2022-05-29
46558,14469,27.75,pending,2023-12-24
46559,14470,9.45,completed,2021-03-26
46560,14470,6.15,completed,2022-05-02
46561,14470,24.7,pending,2023-11-21
46562,14472,33.77,completed,2024-08-13
46563,14472,3.2,completed,2020-10-07
46564,14472,42.05,completed,2025-07-10
46565,14473,53.5,completed,2024-06-15
46566,14473,25.57,completed,2022-12-19
46567,14473,27.19,completed,2021-02-10
46568,14473,34.51,pending,2023-07-09
46569,14474,3.8,cancelled,2024-04-01
46570,14474,12.02,completed,2021-02-24
46571,14474,3.2,completed,2020-06-02
46572,14475,32.27,completed,2022-06-13
46573,14475,52.34,cancelled,2020-03-13
46574,14475,23.4,pending,2023-07-21
46575,14476,4.1,completed,2025-09-29
46576,14477,53.35,pending,2020-01-19
46577,14477,25.4,completed,2021-08-16
46578,14477,29.3,completed,2020-07-24
46579,14477,3.5,completed,2025-11-26
46580,14478,36.32,completed,2023-11-22
46581,14478,35.55,pending,2021-03-16
46582,14479,38.72,completed,2023-08-11
46583,14479,12.35,pending,2020-01-17
46584,14479,37.25,pending,2024-11-02
46585,14480,14.2,completed,2020-07-18
46586,14480,9.45,completed,2023-09-18
46587,14481,48.65,completed,2021-06-26
46588,14482,20.65,completed,2024-09-26
46589,14482,47.35,completed,2023-08-20
46590,14482,51.91,cancelled,2022-02-25
46591,14482,31.24,cancelled,2023-10-27
46592,14482,13.39,completed,2025-12-07
46593,14482,72.35,completed,2022-11-02
46594,14482,27.1,pending,2020-03-03
46595,14482,11.1,completed,2020-03-18
46596,14483,9.8,pending,2023-02-05
46597,14483,123.45,completed,2025-09-17
46598,14483,14.15,completed,2021-12-10
46599,14484,13.95,completed,2023-01-18
46600,14484,7.45,completed,2025-04-12
46601,14484,28.47,completed,2022-07-29
46602,14485,34.61,completed,2023-11-21
46603,14486,44.25,completed,2022-12-13
46604,14486,17.15,cancelled,2025-01-15
46605,14486,19.3,completed,2025-12-18
46606,14486,31.8,completed,2021-05-21
46607,14487,38.2,completed,2024-01-20
46608,14487,23.78,pending,2022-11-15
46609,14487,36.3,cancelled,2023-10-19
46610,14488,19.7,completed,2021-12-09
46611,14488,6.1,pending,2025-07-17
46612,14488,67.22,completed,2023-08-26
46613,14488,24.7,cancelled,2020-08-16
46614,14489,66.91,pending,2025-05-25
46615,14490,69.0,completed,2020-01-27
46616,14492,15.0,completed,2022-07-12
46617,14492,72.05,completed,2021-05-07
46618,14493,20.75,completed,2022-08-06
46619,14493,7.6,completed,2025-01-02
46620,14493,11.4,cancelled,2022-09-02
46621,14493,21.33,completed,2022-10-07
46622,14493,5.8,completed,2024-07-24
46623,14494,42.55,completed,2023-06-20
46624,14494,6.2,completed,2020-05-26
46625,14495,7.5,cancelled,2022-11-29
