id,product_id,customer_id,rating,review_text,reviewed_at
10402,46,2107,4,"Solid flavour, great portion size.",2020-01-13
10403,295,6999,4,"Best lunch in town, no contest.",2022-09-25
10404,215,3635,5,"Best lunch in town, no contest.",2020-01-14
10405,240,12566,5,Fresh ingredients and prompt service.,2025-10-19
10406,65,2291,5,Reliable as always — never disappoints.,2023-12-28
10407,15,14177,5,"Came with my team, everyone was happy.",2021-02-05
10408,41,11261,4,"Solid flavour, great portion size.",2021-07-13
10409,179,13136,2,Not what I expected from the photos.,2021-08-11
10410,77,4771,5,Five stars all around.,2020-11-18
10411,127,12902,5,"Solid flavour, great portion size.",2024-03-22
10412,174,10399,4,Absolutely loved this. Will order again.,2020-07-09
10413,124,9864,3,Fine for a quick bite.,2021-01-19
10414,237,9743,1,"Slow service, mediocre food.",2020-11-08
10415,79,13339,4,Five stars all around.,2025-03-11
10416,187,3821,5,"Solid flavour, great portion size.",2025-06-16
10417,149,13508,5,Reliable as always — never disappoints.,2020-10-27
10418,137,12107,4,"Best lunch in town, no contest.",2023-02-21
10419,248,8103,4,Reliable as always — never disappoints.,2024-04-21
10420,194,14608,3,Average — would order again only if nearby.,2023-12-22
10421,109,11108,3,Fine for a quick bite.,2020-07-31
10422,24,4767,3,Decent but nothing special.,2023-07-19
10423,112,14650,4,Absolutely loved this. Will order again.,2022-06-17
10424,118,8250,3,Fine for a quick bite.,2024-06-15
10425,67,11816,3,Average — would order again only if nearby.,2023-08-14
10426,168,7733,5,"Came with my team, everyone was happy.",2023-12-25
10427,279,9264,4,Five stars all around.,2024-07-03
10428,125,4844,4,Reliable as always — never disappoints.,2025-07-30
10429,165,9474,4,Reliable as always — never disappoints.,2024-11-27
10430,135,8771,5,Fresh ingredients and prompt service.,2022-11-02
10431,22,11204,3,Fine for a quick bite.,2024-10-22
10432,57,11086,5,"Came with my team, everyone was happy.",2024-11-11
10433,11,2506,3,Average — would order again only if nearby.,2024-05-16
10434,184,10721,2,Skipped my dietary request.,2020-04-20
10435,254,9587,3,"Good on most days, off-days exist.",2020-04-27
10436,73,9137,3,"Good on most days, off-days exist.",2023-05-19
10437,43,1598,5,Reliable as always — never disappoints.,2020-12-28
10438,126,7823,5,Five stars all around.,2022-07-07
10439,229,76,5,"Solid flavour, great portion size.",2020-05-26
10440,259,12930,4,Five stars all around.,2024-11-30
10441,231,10826,4,"Solid flavour, great portion size.",2020-02-09
10442,279,7218,5,Fresh ingredients and prompt service.,2025-09-15
10443,133,5216,4,Absolutely loved this. Will order again.,2022-02-02
10444,67,7672,2,Skipped my dietary request.,2022-10-30
10445,115,14617,3,Fine for a quick bite.,2021-09-28
10446,248,13357,2,Disappointing portion for the price.,2023-02-05
10447,149,11961,4,Absolutely loved this. Will order again.,2025-02-09
10448,28,5733,5,"Came with my team, everyone was happy.",2025-08-01
10449,17,4337,5,"Came with my team, everyone was happy.",2022-01-06
10450,179,13400,2,Not what I expected from the photos.,2022-08-27
10451,279,2436,4,"Best lunch in town, no contest.",2021-09-04
10452,39,4723,4,"Best lunch in town, no contest.",2024-03-27
10453,280,4775,4,Five stars all around.,2025-10-21
10454,221,9752,5,Absolutely loved this. Will order again.,2024-12-17
10455,107,8784,4,"Best lunch in town, no contest.",2020-03-07
10456,206,5386,5,Five stars all around.,2022-04-25
10457,154,13825,5,"Best lunch in town, no contest.",2025-01-04
10458,220,3591,3,"Standard fare, fairly priced.",2024-06-27
10459,143,662,5,Absolutely loved this. Will order again.,2022-10-18
10460,135,3186,4,Five stars all around.,2020-04-02
10461,41,12478,4,Reliable as always — never disappoints.,2025-08-05
10462,59,125,4,Five stars all around.,2024-12-15
10463,177,5384,3,"Good on most days, off-days exist.",2024-07-11
10464,204,11733,4,"Came with my team, everyone was happy.",2024-07-04
10465,72,10589,5,Absolutely loved this. Will order again.,2024-05-15
10466,70,6766,5,Reliable as always — never disappoints.,2024-04-03
10467,10,7536,4,Five stars all around.,2022-02-06
10468,286,8739,5,Absolutely loved this. Will order again.,2021-03-24
10469,109,2667,3,Decent but nothing special.,2022-05-13
10470,155,2198,5,"Solid flavour, great portion size.",2021-02-19
10471,256,12099,4,Absolutely loved this. Will order again.,2025-05-17
10472,157,3799,5,Reliable as always — never disappoints.,2024-04-19
10473,15,10852,5,"Best lunch in town, no contest.",2020-06-12
10474,9,6349,5,Fresh ingredients and prompt service.,2021-01-06
10475,262,7680,5,"Solid flavour, great portion size.",2024-07-08
10476,193,4385,2,"Slow service, mediocre food.",2021-07-13
10477,134,8117,3,"Good on most days, off-days exist.",2025-11-14
10478,9,8789,2,"Slow service, mediocre food.",2025-01-11
10479,281,4469,4,Fresh ingredients and prompt service.,2025-05-01
10480,264,7175,5,Absolutely loved this. Will order again.,2025-10-25
10481,247,7684,5,Five stars all around.,2024-05-02
10482,83,1019,2,Cold by the time it arrived.,2021-03-21
10483,208,13860,5,Reliable as always — never disappoints.,2024-05-27
10484,142,14518,2,"Slow service, mediocre food.",2023-08-01
10485,130,6192,4,Reliable as always — never disappoints.,2020-12-23
10486,279,7564,5,"Solid flavour, great portion size.",2020-07-02
10487,43,11937,4,Absolutely loved this. Will order again.,2020-03-15
10488,175,2710,4,Fresh ingredients and prompt service.,2023-04-06
10489,293,868,2,"Slow service, mediocre food.",2025-02-18
10490,148,6606,3,"Standard fare, fairly priced.",2021-02-25
10491,3,5787,4,Fresh ingredients and prompt service.,2024-09-10
10492,78,7949,4,Reliable as always — never disappoints.,2023-04-13
10493,28,2251,4,"Best lunch in town, no contest.",2023-11-21
10494,104,12169,5,Fresh ingredients and prompt service.,2022-09-06
10495,183,4848,5,Reliable as always — never disappoints.,2023-10-22
10496,5,10785,1,Cold by the time it arrived.,2024-10-08
10497,69,3126,4,Fresh ingredients and prompt service.,2024-12-04
10498,215,441,1,Skipped my dietary request.,2025-09-08
10499,67,4199,3,Fine for a quick bite.,2022-09-01
10500,149,8984,1,"Slow service, mediocre food.",2023-10-11
10501,150,12962,5,"Came with my team, everyone was happy.",2020-09-17
10502,230,3800,4,"Best lunch in town, no contest.",2025-03-14
10503,89,8386,5,Reliable as always — never disappoints.,2023-06-17
10504,79,4313,4,"Best lunch in town, no contest.",2023-04-29
10505,64,5578,5,Fresh ingredients and prompt service.,2024-05-19
10506,202,6830,3,"Standard fare, fairly priced.",2020-09-21
10507,109,4204,5,"Came with my team, everyone was happy.",2020-05-30
10508,210,6452,5,Fresh ingredients and prompt service.,2020-06-19
10509,191,7421,5,"Solid flavour, great portion size.",2021-01-25
10510,245,12644,4,"Best lunch in town, no contest.",2022-09-21
10511,57,7353,4,Fresh ingredients and prompt service.,2025-04-30
10512,177,14236,3,Fine for a quick bite.,2020-06-17
10513,213,10961,5,"Came with my team, everyone was happy.",2023-02-06
10514,196,4161,5,Five stars all around.,2025-02-25
10515,49,12944,5,"Best lunch in town, no contest.",2021-12-16
10516,231,1281,4,"Solid flavour, great portion size.",2025-03-23
10517,107,6643,4,"Best lunch in town, no contest.",2022-06-18
10518,40,3081,2,Not what I expected from the photos.,2021-08-27
10519,77,4493,4,Fresh ingredients and prompt service.,2020-01-09
10520,252,818,5,Fresh ingredients and prompt service.,2024-04-11
10521,214,14246,5,Fresh ingredients and prompt service.,2025-01-25
10522,76,4369,3,"Good on most days, off-days exist.",2020-10-26
10523,125,6925,4,Reliable as always — never disappoints.,2024-06-16
10524,201,882,5,Fresh ingredients and prompt service.,2024-05-11
10525,154,5843,5,Five stars all around.,2025-01-10
10526,169,1268,5,Absolutely loved this. Will order again.,2022-02-28
10527,83,12589,5,Absolutely loved this. Will order again.,2023-01-12
10528,203,10846,5,"Solid flavour, great portion size.",2022-08-25
10529,17,14819,3,Decent but nothing special.,2021-03-05
10530,239,1048,3,Decent but nothing special.,2020-05-19
10531,283,384,4,Absolutely loved this. Will order again.,2025-07-04
10532,175,8651,4,"Came with my team, everyone was happy.",2020-08-10
10533,170,2045,4,Absolutely loved this. Will order again.,2020-07-10
10534,167,115,5,Reliable as always — never disappoints.,2021-02-23
10535,76,12708,3,Fine for a quick bite.,2025-01-25
10536,127,578,5,Five stars all around.,2020-02-11
10537,31,7698,5,Fresh ingredients and prompt service.,2021-08-11
10538,16,9458,4,"Solid flavour, great portion size.",2023-10-06
10539,246,4770,3,"Standard fare, fairly priced.",2021-03-24
10540,137,478,1,Disappointing portion for the price.,2022-09-25
10541,109,11274,4,"Best lunch in town, no contest.",2020-10-15
10542,134,3699,5,Absolutely loved this. Will order again.,2022-04-17
10543,121,8140,5,Reliable as always — never disappoints.,2021-12-28
10544,109,1915,4,Fresh ingredients and prompt service.,2022-03-29
10545,66,1632,4,Fresh ingredients and prompt service.,2020-04-23
10546,142,12267,4,Reliable as always — never disappoints.,2025-05-14
10547,288,12817,4,"Came with my team, everyone was happy.",2025-04-13
10548,125,14481,1,"Slow service, mediocre food.",2022-04-29
10549,17,8302,4,"Came with my team, everyone was happy.",2020-11-21
10550,70,13025,4,"Best lunch in town, no contest.",2025-06-19
10551,23,1348,4,Five stars all around.,2020-01-11
10552,48,12236,4,Fresh ingredients and prompt service.,2023-06-23
10553,261,12380,5,Fresh ingredients and prompt service.,2024-05-07
10554,148,2985,5,"Came with my team, everyone was happy.",2025-12-03
10555,239,7352,5,"Solid flavour, great portion size.",2021-12-23
10556,87,10886,5,Reliable as always — never disappoints.,2020-11-02
10557,79,6613,2,Cold by the time it arrived.,2024-04-21
10558,57,10691,2,"Slow service, mediocre food.",2025-03-13
10559,21,874,3,Average — would order again only if nearby.,2023-03-07
10560,37,1059,3,Fine for a quick bite.,2023-10-15
10561,223,8778,4,Five stars all around.,2022-06-09
10562,177,10378,1,"Slow service, mediocre food.",2022-12-25
10563,61,9036,5,Fresh ingredients and prompt service.,2020-10-01
10564,159,14871,5,Five stars all around.,2020-11-14
10565,127,12537,4,"Came with my team, everyone was happy.",2022-03-16
10566,82,2341,5,"Solid flavour, great portion size.",2021-12-16
10567,148,12153,5,"Solid flavour, great portion size.",2023-02-20
10568,172,11419,3,Fine for a quick bite.,2024-06-21
10569,265,11013,3,Decent but nothing special.,2022-05-18
10570,9,11417,3,Decent but nothing special.,2024-06-15
10571,251,11685,3,"Good on most days, off-days exist.",2022-12-05
10572,224,9484,5,"Best lunch in town, no contest.",2025-11-14
10573,250,12144,4,Five stars all around.,2022-01-08
10574,298,7098,1,"Slow service, mediocre food.",2025-07-27
10575,67,4783,5,Absolutely loved this. Will order again.,2024-04-16
10576,184,3064,5,Reliable as always — never disappoints.,2021-10-15
10577,192,4321,4,Fresh ingredients and prompt service.,2025-08-05
10578,43,11181,3,"Good on most days, off-days exist.",2020-08-05
10579,226,6503,2,"Slow service, mediocre food.",2022-04-02
10580,217,12629,2,Cold by the time it arrived.,2023-03-31
10581,55,11846,3,"Standard fare, fairly priced.",2024-08-12
10582,240,13178,5,"Came with my team, everyone was happy.",2025-07-29
10583,222,2247,4,Fresh ingredients and prompt service.,2023-04-18
10584,197,8777,4,Fresh ingredients and prompt service.,2022-10-04
10585,170,1145,3,Fine for a quick bite.,2020-01-31
10586,165,6767,3,Average — would order again only if nearby.,2021-11-29
10587,290,14199,4,Five stars all around.,2025-01-19
10588,183,14297,1,"Slow service, mediocre food.",2022-11-06
10589,65,5866,2,Disappointing portion for the price.,2022-06-30
10590,209,13269,4,Reliable as always — never disappoints.,2023-11-30
10591,108,559,3,Decent but nothing special.,2021-10-17
10592,150,12330,4,Five stars all around.,2020-08-03
10593,154,11362,5,Fresh ingredients and prompt service.,2024-10-15
10594,16,2126,5,Reliable as always — never disappoints.,2022-07-06
10595,196,6412,3,Fine for a quick bite.,2025-11-11
10596,3,11899,5,"Best lunch in town, no contest.",2020-06-08
10597,270,10394,4,"Best lunch in town, no contest.",2023-12-20
10598,81,13380,2,Not what I expected from the photos.,2021-10-09
10599,245,7802,3,"Good on most days, off-days exist.",2025-04-24
10600,228,2250,4,"Came with my team, everyone was happy.",2021-10-21
10601,250,13605,3,Fine for a quick bite.,2020-05-13
10602,46,4033,4,Reliable as always — never disappoints.,2023-12-05
10603,166,10738,5,"Solid flavour, great portion size.",2023-08-14
10604,164,11476,5,Absolutely loved this. Will order again.,2024-05-11
10605,178,4115,4,Fresh ingredients and prompt service.,2022-11-23
10606,274,11172,2,Not what I expected from the photos.,2021-04-08
10607,269,12927,2,Not what I expected from the photos.,2024-07-06
10608,25,3352,4,Reliable as always — never disappoints.,2023-04-21
10609,116,5211,5,Five stars all around.,2020-12-08
10610,72,2799,5,"Best lunch in town, no contest.",2020-09-22
10611,105,2064,5,"Best lunch in town, no contest.",2022-02-26
10612,250,674,5,"Came with my team, everyone was happy.",2025-10-02
10613,16,5467,5,"Solid flavour, great portion size.",2021-02-20
10614,246,14199,4,Fresh ingredients and prompt service.,2021-08-19
10615,169,13956,5,Reliable as always — never disappoints.,2020-03-07
10616,182,2228,3,Average — would order again only if nearby.,2024-03-13
10617,79,186,1,Skipped my dietary request.,2025-10-26
10618,98,1107,5,"Came with my team, everyone was happy.",2023-05-14
10619,162,9101,4,Absolutely loved this. Will order again.,2020-05-26
10620,229,2692,1,Skipped my dietary request.,2025-10-24
10621,190,3223,4,Five stars all around.,2024-06-29
10622,240,2717,5,Five stars all around.,2020-08-27
10623,269,4728,5,"Came with my team, everyone was happy.",2023-10-07
10624,131,11305,4,Five stars all around.,2020-01-13
10625,29,11828,4,Five stars all around.,2021-03-23
10626,82,3316,3,Decent but nothing special.,2024-12-05
10627,124,9724,3,Average — would order again only if nearby.,2022-05-23
10628,238,5792,5,"Came with my team, everyone was happy.",2020-10-20
10629,91,14601,4,Reliable as always — never disappoints.,2020-07-04
10630,218,4971,5,Absolutely loved this. Will order again.,2024-05-18
10631,149,7648,4,"Came with my team, everyone was happy.",2022-11-25
10632,168,7649,4,"Best lunch in town, no contest.",2021-01-07
10633,57,1528,4,"Best lunch in town, no contest.",2024-06-28
10634,146,3418,4,"Best lunch in town, no contest.",2023-01-27
10635,201,13,4,Absolutely loved this. Will order again.,2025-05-29
10636,215,9489,3,Fine for a quick bite.,2020-01-13
10637,288,6332,3,Fine for a quick bite.,2024-06-04
10638,288,8308,4,"Solid flavour, great portion size.",2021-09-11
10639,227,7109,5,"Came with my team, everyone was happy.",2022-05-24
10640,293,6687,1,Disappointing portion for the price.,2025-12-14
10641,234,310,5,"Solid flavour, great portion size.",2021-03-28
10642,29,2588,5,Fresh ingredients and prompt service.,2020-04-04
10643,196,881,5,"Came with my team, everyone was happy.",2022-01-25
10644,72,134,4,Reliable as always — never disappoints.,2020-09-17
10645,224,3820,5,Five stars all around.,2021-08-25
10646,137,7408,4,"Came with my team, everyone was happy.",2020-03-06
10647,2,6344,3,"Good on most days, off-days exist.",2025-01-05
10648,36,2742,2,"Slow service, mediocre food.",2022-03-18
10649,290,6741,5,"Came with my team, everyone was happy.",2024-09-15
10650,46,518,3,Average — would order again only if nearby.,2021-07-30
10651,272,4616,3,"Good on most days, off-days exist.",2021-12-25
10652,194,6438,3,Average — would order again only if nearby.,2021-04-17
10653,207,11620,5,"Best lunch in town, no contest.",2025-01-29
10654,185,3732,5,Five stars all around.,2021-04-26
10655,29,12057,5,"Solid flavour, great portion size.",2024-02-08
10656,64,9485,2,"Slow service, mediocre food.",2022-08-12
10657,245,7693,5,Fresh ingredients and prompt service.,2021-02-12
10658,283,4485,4,"Best lunch in town, no contest.",2020-06-28
10659,241,7315,4,Absolutely loved this. Will order again.,2024-11-08
10660,283,12191,4,"Best lunch in town, no contest.",2024-06-23
10661,203,9150,2,Disappointing portion for the price.,2020-08-18
10662,93,11764,3,Fine for a quick bite.,2025-01-08
10663,46,1513,4,Five stars all around.,2023-12-31
10664,283,3949,4,"Best lunch in town, no contest.",2023-07-15
10665,141,9505,2,Not what I expected from the photos.,2025-09-20
10666,261,4521,5,Five stars all around.,2024-02-27
10667,124,8061,4,"Best lunch in town, no contest.",2022-03-29
10668,119,12488,5,Reliable as always — never disappoints.,2020-02-29
10669,4,3285,4,"Best lunch in town, no contest.",2023-03-07
10670,295,9536,3,"Good on most days, off-days exist.",2022-03-08
10671,50,9337,2,Cold by the time it arrived.,2024-05-27
10672,128,1867,5,Fresh ingredients and prompt service.,2020-08-23
10673,274,1739,4,"Came with my team, everyone was happy.",2022-09-04
10674,212,10078,2,Skipped my dietary request.,2021-05-16
10675,91,14046,3,Fine for a quick bite.,2023-08-15
10676,186,1184,5,Five stars all around.,2021-12-11
10677,107,7965,3,"Standard fare, fairly priced.",2023-05-02
10678,255,4552,4,"Came with my team, everyone was happy.",2021-01-15
10679,190,7446,5,Fresh ingredients and prompt service.,2023-07-07
10680,1,100,5,Absolutely loved this. Will order again.,2020-04-22
10681,91,9400,3,"Standard fare, fairly priced.",2023-03-25
10682,211,1165,5,Absolutely loved this. Will order again.,2021-11-28
10683,106,2962,5,"Solid flavour, great portion size.",2021-02-09
10684,2,14542,5,"Best lunch in town, no contest.",2020-07-20
10685,281,9764,4,Reliable as always — never disappoints.,2025-09-11
10686,16,7844,5,"Solid flavour, great portion size.",2023-09-26
10687,144,4138,5,"Solid flavour, great portion size.",2023-12-23
10688,241,253,5,"Came with my team, everyone was happy.",2025-09-27
10689,297,3821,5,Reliable as always — never disappoints.,2021-03-04
10690,97,2499,4,"Solid flavour, great portion size.",2020-06-20
10691,141,8882,4,Fresh ingredients and prompt service.,2023-12-22
10692,10,3173,4,Absolutely loved this. Will order again.,2022-01-31
10693,29,9362,5,"Best lunch in town, no contest.",2022-09-15
10694,232,11810,4,Five stars all around.,2022-02-05
10695,108,14902,3,Average — would order again only if nearby.,2025-12-29
10696,209,7331,4,Reliable as always — never disappoints.,2020-09-24
10697,235,14060,5,Five stars all around.,2024-09-02
10698,196,7617,5,"Solid flavour, great portion size.",2023-05-09
10699,250,9160,4,"Solid flavour, great portion size.",2024-06-20
10700,149,3344,1,Not what I expected from the photos.,2020-12-03
10701,187,9878,5,"Best lunch in town, no contest.",2020-01-03
10702,184,7054,3,Average — would order again only if nearby.,2024-11-30
10703,85,7612,4,Five stars all around.,2023-10-19
10704,228,10971,5,Absolutely loved this. Will order again.,2025-06-16
10705,30,14641,4,"Best lunch in town, no contest.",2021-02-26
10706,207,2435,5,Fresh ingredients and prompt service.,2020-04-15
10707,215,337,4,"Best lunch in town, no contest.",2020-12-22
10708,50,5418,2,Cold by the time it arrived.,2023-08-09
10709,252,12256,5,Reliable as always — never disappoints.,2021-12-23
10710,216,5223,4,Fresh ingredients and prompt service.,2025-09-02
10711,252,8518,4,"Came with my team, everyone was happy.",2020-09-08
10712,298,10397,5,"Best lunch in town, no contest.",2022-10-23
10713,292,2232,1,Not what I expected from the photos.,2022-04-21
10714,153,696,3,"Good on most days, off-days exist.",2025-02-21
10715,237,2402,2,Skipped my dietary request.,2025-09-10
10716,53,14041,4,"Best lunch in town, no contest.",2024-03-27
10717,104,12394,5,"Came with my team, everyone was happy.",2023-10-09
10718,33,7390,4,"Best lunch in town, no contest.",2024-04-12
10719,244,10412,2,Not what I expected from the photos.,2023-12-15
10720,3,14184,5,Reliable as always — never disappoints.,2025-10-18
10721,59,658,5,"Best lunch in town, no contest.",2022-04-25
10722,141,1486,4,Reliable as always — never disappoints.,2024-02-07
10723,216,2275,5,Five stars all around.,2023-12-29
10724,271,10805,3,Fine for a quick bite.,2022-07-13
10725,167,12887,3,"Good on most days, off-days exist.",2020-04-13
10726,180,4872,5,"Solid flavour, great portion size.",2025-07-07
10727,274,10562,1,Skipped my dietary request.,2023-03-07
10728,96,5140,1,Not what I expected from the photos.,2025-03-17
10729,225,7662,4,"Came with my team, everyone was happy.",2023-09-05
10730,200,9632,5,"Came with my team, everyone was happy.",2021-07-11
10731,22,13741,2,"Slow service, mediocre food.",2022-05-04
10732,22,416,5,"Best lunch in town, no contest.",2022-03-05
10733,288,8310,3,Average — would order again only if nearby.,2022-05-15
10734,2,6060,3,"Standard fare, fairly priced.",2022-09-15
10735,281,2473,5,Absolutely loved this. Will order again.,2025-11-27
10736,20,14888,5,Five stars all around.,2024-12-14
10737,221,4490,4,"Best lunch in town, no contest.",2021-10-21
10738,238,6158,5,"Best lunch in town, no contest.",2022-12-04
10739,222,4237,5,"Solid flavour, great portion size.",2023-08-01
10740,232,8929,5,Reliable as always — never disappoints.,2024-06-12
10741,188,11641,5,Reliable as always — never disappoints.,2025-06-20
10742,25,7906,3,"Standard fare, fairly priced.",2021-11-22
10743,181,10629,5,Reliable as always — never disappoints.,2025-05-18
10744,13,96,5,"Came with my team, everyone was happy.",2023-10-25
10745,229,11651,4,Fresh ingredients and prompt service.,2023-09-04
10746,209,14743,4,Absolutely loved this. Will order again.,2022-01-23
10747,202,5456,3,Fine for a quick bite.,2024-01-28
10748,78,6898,2,Cold by the time it arrived.,2025-01-04
10749,73,5083,5,Reliable as always — never disappoints.,2023-03-10
10750,63,4198,5,Absolutely loved this. Will order again.,2025-03-23
10751,126,14504,5,"Solid flavour, great portion size.",2024-03-31
10752,176,11786,4,"Came with my team, everyone was happy.",2025-08-16
10753,26,14661,3,"Standard fare, fairly priced.",2021-01-18
10754,126,4595,1,Disappointing portion for the price.,2024-06-27
10755,148,1682,5,Fresh ingredients and prompt service.,2024-09-28
10756,152,8521,2,Cold by the time it arrived.,2022-11-08
10757,265,12981,4,"Solid flavour, great portion size.",2025-04-30
10758,10,11491,5,Reliable as always — never disappoints.,2022-05-03
10759,186,9943,4,Five stars all around.,2023-11-15
10760,89,7029,5,Absolutely loved this. Will order again.,2021-02-17
10761,238,9922,4,"Came with my team, everyone was happy.",2021-01-21
10762,101,11758,5,"Solid flavour, great portion size.",2025-11-06
10763,79,6553,5,Reliable as always — never disappoints.,2024-04-19
10764,224,9524,2,Skipped my dietary request.,2023-03-29
10765,143,12509,5,"Solid flavour, great portion size.",2023-03-20
10766,112,13321,4,"Solid flavour, great portion size.",2021-12-17
10767,284,6588,3,Fine for a quick bite.,2025-09-04
10768,161,11443,5,Reliable as always — never disappoints.,2021-07-10
10769,216,8407,5,Fresh ingredients and prompt service.,2024-06-11
10770,287,3960,5,"Best lunch in town, no contest.",2020-03-05
10771,18,6850,4,Fresh ingredients and prompt service.,2022-03-06
10772,256,14412,2,Disappointing portion for the price.,2021-06-07
10773,152,366,4,Fresh ingredients and prompt service.,2022-09-14
10774,37,10420,3,"Good on most days, off-days exist.",2022-09-21
10775,124,3760,3,"Standard fare, fairly priced.",2021-04-24
10776,296,12159,5,Fresh ingredients and prompt service.,2023-10-14
10777,272,2362,5,Five stars all around.,2022-04-28
10778,111,2537,4,Absolutely loved this. Will order again.,2022-12-06
10779,63,3676,5,Fresh ingredients and prompt service.,2022-07-11
10780,171,9883,5,Reliable as always — never disappoints.,2024-02-27
10781,5,7703,3,Decent but nothing special.,2023-12-24
10782,61,5313,5,Five stars all around.,2021-05-15
10783,72,9440,5,Reliable as always — never disappoints.,2022-09-02
10784,95,11145,4,"Best lunch in town, no contest.",2022-02-04
10785,236,12768,1,Disappointing portion for the price.,2024-09-14
10786,201,5367,4,Absolutely loved this. Will order again.,2021-03-23
10787,145,13808,5,"Came with my team, everyone was happy.",2023-04-07
10788,216,12142,3,Decent but nothing special.,2023-02-24
10789,6,14305,3,"Good on most days, off-days exist.",2025-10-26
10790,220,3516,5,Fresh ingredients and prompt service.,2025-10-21
10791,261,11640,4,Reliable as always — never disappoints.,2024-03-29
10792,292,2914,5,Five stars all around.,2024-09-15
10793,199,11402,5,Five stars all around.,2024-12-30
10794,63,1804,4,Five stars all around.,2020-10-16
10795,197,2356,3,Decent but nothing special.,2024-07-02
10796,158,2696,5,Fresh ingredients and prompt service.,2025-03-07
10797,215,12901,5,Absolutely loved this. Will order again.,2024-03-23
10798,262,2146,5,"Solid flavour, great portion size.",2023-06-13
10799,205,7495,5,"Came with my team, everyone was happy.",2020-05-07
10800,166,7249,3,Decent but nothing special.,2022-11-05
10801,286,14478,4,Reliable as always — never disappoints.,2022-10-28
10802,214,8009,5,"Best lunch in town, no contest.",2020-03-07
10803,96,6167,5,Five stars all around.,2022-05-06
10804,222,13218,5,"Solid flavour, great portion size.",2022-02-05
10805,134,12941,5,Fresh ingredients and prompt service.,2023-07-13
10806,241,8439,4,Five stars all around.,2020-11-13
10807,24,10071,5,Fresh ingredients and prompt service.,2022-10-08
10808,169,2656,4,Fresh ingredients and prompt service.,2025-11-05
10809,197,12488,4,Fresh ingredients and prompt service.,2025-10-03
10810,287,3509,5,Absolutely loved this. Will order again.,2023-03-05
10811,29,12923,5,Five stars all around.,2023-02-24
10812,23,905,2,"Slow service, mediocre food.",2022-09-29
10813,67,1975,5,Absolutely loved this. Will order again.,2021-02-28
10814,72,14739,5,Five stars all around.,2022-01-28
10815,31,4013,5,"Solid flavour, great portion size.",2021-01-10
10816,170,14682,5,"Solid flavour, great portion size.",2022-04-10
10817,174,4102,3,Decent but nothing special.,2021-11-04
10818,118,5692,5,Absolutely loved this. Will order again.,2023-06-09
10819,3,4188,4,Five stars all around.,2021-03-13
10820,185,6238,5,Reliable as always — never disappoints.,2024-02-15
10821,19,6533,4,Reliable as always — never disappoints.,2021-01-02
10822,57,13117,5,"Best lunch in town, no contest.",2024-11-08
10823,238,9709,5,Reliable as always — never disappoints.,2023-04-03
10824,4,7778,5,Fresh ingredients and prompt service.,2021-03-11
10825,267,7928,1,Disappointing portion for the price.,2024-07-01
10826,197,8744,4,Fresh ingredients and prompt service.,2023-11-01
10827,36,6653,5,"Solid flavour, great portion size.",2024-11-12
10828,77,8005,3,Average — would order again only if nearby.,2023-12-29
10829,46,13624,5,Five stars all around.,2022-07-06
10830,136,2197,2,"Slow service, mediocre food.",2020-12-17
10831,233,11506,5,"Came with my team, everyone was happy.",2022-04-04
10832,81,7976,4,Fresh ingredients and prompt service.,2022-07-20
10833,285,12495,5,Absolutely loved this. Will order again.,2020-10-04
10834,255,12907,5,"Came with my team, everyone was happy.",2022-05-30
10835,8,2054,5,"Best lunch in town, no contest.",2021-08-18
10836,77,9085,4,"Best lunch in town, no contest.",2020-07-25
10837,63,684,4,"Solid flavour, great portion size.",2020-08-14
10838,199,7336,5,"Best lunch in town, no contest.",2020-08-29
10839,8,4193,5,"Best lunch in town, no contest.",2022-06-20
10840,159,9290,5,Reliable as always — never disappoints.,2024-07-18
10841,299,107,5,Reliable as always — never disappoints.,2021-04-24
10842,59,2514,1,Disappointing portion for the price.,2023-09-13
10843,113,241,5,"Came with my team, everyone was happy.",2025-07-19
10844,110,4732,5,Reliable as always — never disappoints.,2022-05-23
10845,89,7414,4,Reliable as always — never disappoints.,2020-10-28
10846,236,8646,5,"Best lunch in town, no contest.",2021-11-21
10847,171,14515,5,"Best lunch in town, no contest.",2024-03-01
10848,23,14033,4,"Came with my team, everyone was happy.",2021-10-30
10849,63,5645,3,Average — would order again only if nearby.,2023-04-03
10850,192,7741,4,"Best lunch in town, no contest.",2021-08-31
10851,75,14631,4,Five stars all around.,2021-11-08
10852,265,1376,5,Reliable as always — never disappoints.,2020-12-04
10853,258,3509,4,"Solid flavour, great portion size.",2022-10-07
10854,224,9338,5,"Solid flavour, great portion size.",2023-04-19
10855,58,4637,2,"Slow service, mediocre food.",2020-08-15
10856,236,8186,5,"Came with my team, everyone was happy.",2025-10-06
10857,248,13579,4,"Came with my team, everyone was happy.",2022-03-15
10858,215,12476,4,"Solid flavour, great portion size.",2024-05-05
10859,287,12438,4,"Best lunch in town, no contest.",2025-01-24
10860,77,8677,5,Absolutely loved this. Will order again.,2023-03-26
10861,186,6902,4,Reliable as always — never disappoints.,2020-07-27
10862,18,14174,1,Skipped my dietary request.,2022-08-14
10863,153,4626,3,"Good on most days, off-days exist.",2020-11-22
10864,193,12349,2,Skipped my dietary request.,2024-05-04
10865,150,8409,5,"Solid flavour, great portion size.",2025-10-24
